Timestamp, upperLink1, upperLink2, upperLink3, upperLink4, lowerLink1, lowerLink2, lowerLink3, lowerLink4, gripUpperR, gripUpperL, gripLowerR, gripLowerL,
68.69952,-0.9391442,1.651937,0.02081922,0.8712509,1.086171,-0.3091676,0.1498953,-2.51097,0.03388435,-0.01219953,0.05423255,-0.05500003, 
68.79952,-0.9392838,1.652652,0.04139296,0.8715302,1.078997,-0.3158348,0.1500014,-2.483307,0.03387669,-0.01218325,0.05404253,-0.05499994, 
68.89952,-0.938673,1.652129,0.06505659,0.8707972,1.070986,-0.3230081,0.149856,-2.454177,0.03392787,-0.01211552,0.05426943,-0.05500002, 
68.99952,-0.9388649,1.653089,0.09074226,0.8709368,1.064354,-0.3298498,0.1500014,-2.423564,0.03401623,-0.01204214,0.05406035,-0.05500004, 
69.09952,-0.9383065,1.65274,0.1169572,0.8700641,1.057198,-0.3367962,0.1498704,-2.392986,0.03413597,-0.01193619,0.05430812,-0.05500003, 
69.19952,-0.926124,1.633331,0.13332,0.8755095,1.034352,-0.3362726,0.1467342,-2.344763,0.03239882,-0.01368486,0.05499999,-0.05204257, 
69.29951,-0.9371545,1.643227,0.1443297,0.8745496,1.021419,-0.3539528,0.1491018,-2.282838,0.03319027,-0.01290797,0.05426491,-0.05416139, 
69.39951,-0.9359154,1.64424,0.1488426,0.8750557,1.010999,-0.3772005,0.1499047,-2.212606,0.03335469,-0.01272469,0.05387223,-0.05500009, 
69.49951,-0.9162804,1.62546,0.1493208,0.875719,0.9853431,-0.3850371,0.1454755,-2.13096,0.03197156,-0.01411895,0.05500004,-0.05005939, 
69.59951,-0.916612,1.625478,0.1499999,0.874567,0.9654464,-0.405632,0.1454309,-2.040272,0.0321487,-0.01394457,0.05499999,-0.04983454, 
69.69951,-0.9258099,1.633314,0.15,0.8742354,0.9465619,-0.4331383,0.1474356,-1.936565,0.0327597,-0.01333409,0.05499999,-0.05225439, 
69.79951,-0.9293529,1.638131,0.15,0.874951,0.9286373,-0.464467,0.1491547,-1.823642,0.03307735,-0.01299915,0.05397907,-0.05459166, 
69.89951,-0.9257227,1.640365,0.15,0.8754222,0.9060178,-0.487069,0.1491636,-1.702673,0.03299673,-0.01309241,0.05469614,-0.05451059, 
69.9995,-0.9291086,1.643227,0.1499999,0.8748811,0.8820894,-0.5203524,0.1500014,-1.571442,0.03334169,-0.0127294,0.0533499,-0.05500009, 
70.0995,-0.925007,1.644344,0.1500001,0.874375,0.8575675,-0.5468466,0.1497823,-1.432671,0.03329841,-0.01278842,0.05412348,-0.05498051, 
70.1995,-0.9277647,1.644886,0.1499998,0.874218,0.8309687,-0.5811248,0.1500013,-1.287302,0.03346398,-0.01260535,0.05296968,-0.05500001, 
70.2995,-0.913802,1.626525,0.1487699,0.8824733,0.7977725,-0.5964662,0.147253,-1.144988,0.03126366,-0.01482332,0.05500007,-0.05141613, 
70.3995,-0.9001187,1.602491,0.1459713,0.8925264,0.7615569,-0.6065019,0.1432852,-1.009306,0.02856711,-0.01752742,0.05499995,-0.04635596, 
70.4995,-0.9142733,1.627886,0.1499999,0.8795761,0.7613475,-0.6488087,0.1484652,-0.8797856,0.03173345,-0.01436276,0.05361431,-0.0520037, 
70.59949,-0.9227381,1.640505,0.15,0.873066,0.7551516,-0.6800675,0.1500012,-0.7583805,0.0332728,-0.01282462,0.05299594,-0.05475836, 
70.69949,-0.9260368,1.641744,0.1500001,0.87345,0.7418348,-0.7037691,0.1500012,-0.6447945,0.03339869,-0.01267482,0.05249736,-0.05500006, 
70.79949,-0.9214466,1.642006,0.15,0.8732755,0.7342774,-0.7200356,0.1498789,-0.5408252,0.03327696,-0.01281489,0.05377873,-0.05492391, 
70.89949,-0.8991936,1.604446,0.1485886,0.8842711,0.7150614,-0.7227932,0.1450043,-0.4514818,0.03117282,-0.01492217,0.05500005,-0.04828482, 
70.99949,-0.8976577,1.597849,0.1499999,0.8939577,0.7184124,-0.7425678,0.1473299,-0.36528,0.03205707,-0.01404349,0.05498479,-0.05162009, 
71.09949,-0.8769581,1.556589,0.1483153,0.9098227,0.7054796,-0.7458665,0.1436835,-0.2905799,0.03038065,-0.01571792,0.05499995,-0.04721381, 
71.19949,-0.8766963,1.549486,0.1500001,0.9213419,0.7151312,-0.7611032,0.1466423,-0.2297726,0.03169891,-0.01440211,0.05498801,-0.05108333, 
71.29948,-0.8567472,1.507406,0.1484543,0.9391791,0.7109599,-0.7580314,0.1436338,-0.1888097,0.0303079,-0.0157903,0.05500001,-0.04790881, 
71.39948,-0.8499579,1.486514,0.15,0.9591457,0.7224616,-0.7688349,0.1465765,-0.1476898,0.03184206,-0.0142575,0.05498261,-0.05143072, 
71.49948,-0.8211076,1.425201,0.1483686,0.988188,0.7165101,-0.7633023,0.1432949,-0.1168672,0.03028488,-0.01581148,0.05500005,-0.04827193, 
71.59948,-0.8113512,1.395216,0.15,1.013879,0.7269994,-0.7752403,0.1463865,-0.08052949,0.03192193,-0.01417451,0.05498134,-0.0516108, 
71.69948,-0.7813839,1.329557,0.1483418,1.045801,0.7196516,-0.7709294,0.1432904,-0.05206317,0.03027193,-0.01582008,0.05500007,-0.04882578, 
71.79948,-0.7707548,1.297024,0.1499998,1.072941,0.7308915,-0.7813665,0.1463676,-0.02609267,0.03202843,-0.01406361,0.05498002,-0.05188584, 
71.89948,-0.741538,1.231714,0.1484946,1.105299,0.7284655,-0.773495,0.1435772,-0.01816888,0.0304083,-0.01568002,0.05500001,-0.04951401, 
71.99947,-0.7302108,1.197819,0.1499997,1.132963,0.7422362,-0.7799876,0.1464826,-0.009145525,0.03222826,-0.01385969,0.05497584,-0.05222735, 
72.09947,-0.7008719,1.132195,0.1484997,1.165548,0.7399847,-0.7707723,0.1436762,-0.009599311,0.03044244,-0.015642,0.05500007,-0.04984657, 
72.19947,-0.6893702,1.097707,0.15,1.193386,0.752394,-0.7769857,0.1465152,-0.004852015,0.03238709,-0.01369737,0.05497358,-0.05239166, 
72.29947,-0.6601184,1.032258,0.1485129,1.225989,0.7487637,-0.7681718,0.143749,-0.007365289,0.03044418,-0.01563671,0.05500011,-0.05002135, 
72.39947,-0.6484421,0.9972462,0.1499999,1.253967,0.7594625,-0.7747167,0.1465428,-0.003735005,0.0325284,-0.01355265,0.05497246,-0.05247775, 
72.49947,-0.6336766,0.9546078,0.1499999,1.283149,0.7650651,-0.7775267,0.1479094,-0.001919862,0.03360096,-0.01247838,0.05495908,-0.05370558, 
72.59946,-0.6194697,0.9089151,0.1499999,1.312941,0.767491,-0.7815759,0.1494092,0.0002268928,0.03462169,-0.01143559,0.0540675,-0.055, 
72.69946,-0.6021037,0.8680221,0.1499998,1.338772,0.7756243,-0.7868294,0.1500013,0.000296706,0.03681726,-0.009249201,0.05413208,-0.05500003, 
72.79946,-0.5837778,0.8212298,0.1499997,1.367186,0.779272,-0.7886794,0.1500014,0.0002443461,0.03788344,-0.00818561,0.05422176,-0.05499999, 
72.89946,-0.564265,0.7670548,0.15,1.400278,0.7739313,-0.782466,0.1496378,0.0001570796,0.03661075,-0.009460161,0.05456682,-0.05498239, 
72.99946,-0.5500579,0.7253763,0.1499999,1.425428,0.7729016,-0.7835481,0.1500014,0.00127409,0.03644781,-0.00960455,0.0538445,-0.05500001, 
73.09946,-0.5353274,0.6914645,0.1499999,1.445185,0.7814363,-0.7875275,0.1496602,-0.01146681,0.03598725,-0.01007297,0.0543762,-0.05496335, 
73.19946,-0.5236511,0.6619161,0.15,1.462481,0.7939852,-0.7966904,0.1494408,-0.02989749,0.03581851,-0.01024367,0.05463666,-0.05494493, 
73.29945,-0.5118353,0.6346017,0.1499998,1.478503,0.8087157,-0.808995,0.1493157,-0.05120796,0.03579578,-0.01026708,0.05475974,-0.05493871, 
73.39945,-0.5043129,0.6108827,0.1499998,1.493653,0.8234115,-0.8259945,0.1500014,-0.07272787,0.03635186,-0.009696779,0.05387798,-0.05500001, 
73.49945,-0.4989547,0.5980021,0.15,1.501018,0.8356462,-0.8394685,0.1496042,-0.09719738,0.0362348,-0.009822964,0.05437949,-0.0549649, 
73.59945,-0.4966858,0.5914397,0.1499999,1.504753,0.8599761,-0.8641823,0.1493299,-0.1386664,0.03624946,-0.009810879,0.05462123,-0.05494878, 
73.69945,-0.4972443,0.5885251,0.1499999,1.506621,0.888198,-0.8950397,0.1491534,-0.1886352,0.0363582,-0.009701411,0.05474161,-0.05494063, 
73.79945,-0.4881511,0.5769011,0.1499998,1.507424,0.9202772,-0.9281836,0.1467752,-0.2545563,0.03453965,-0.01152003,0.0550001,-0.0519018, 
73.89944,-0.495848,0.5809154,0.15,1.50793,0.9586745,-0.9780127,0.1478274,-0.3241774,0.03577052,-0.01029218,0.05492441,-0.05341563, 
73.99944,-0.4959004,0.5834461,0.1499998,1.508157,1.002988,-1.032729,0.1482879,-0.403555,0.03648429,-0.009579917,0.05489986,-0.05415501, 
74.09944,-0.4950452,0.5855579,0.1499999,1.508209,1.050514,-1.094199,0.1484703,-0.4938933,0.0369718,-0.009093506,0.05489156,-0.05452169, 
74.19944,-0.5019567,0.5914397,0.1499999,1.508523,1.094356,-1.163471,0.1500014,-0.5825909,0.03840895,-0.007642188,0.05265829,-0.05499997, 
74.29944,-0.4988849,0.5905671,0.1499998,1.508453,1.128774,-1.223074,0.1493108,-0.670922,0.03804757,-0.008011946,0.0537712,-0.05495876, 
74.39944,-0.4874704,0.5741261,0.1476685,1.515976,1.14333,-1.266934,0.1462961,-0.753895,0.03161882,-0.01444241,0.05500001,-0.05278515, 
74.49944,-0.4916593,0.5818928,0.15,1.512572,1.168376,-1.328475,0.1474614,-0.8246332,0.03451736,-0.01154528,0.05495736,-0.05384901, 
74.59943,-0.4835609,0.5702863,0.1478501,1.517825,1.170418,-1.366296,0.1453759,-0.8897688,0.02999762,-0.01606525,0.05499997,-0.05205129, 
74.69943,-0.4899313,0.5808979,0.1499999,1.512991,1.179092,-1.416073,0.1470673,-0.9360724,0.03411701,-0.01194651,0.0549648,-0.05348701, 
74.79943,-0.4823915,0.569815,0.1478898,1.517878,1.164065,-1.437296,0.1452991,-0.9722182,0.02984813,-0.01621514,0.05500009,-0.05178211, 
74.89943,-0.4890587,0.580479,0.15,1.512851,1.166543,-1.475973,0.147113,-1.001644,0.03407128,-0.01199256,0.05497128,-0.0533528, 
74.99943,-0.4818679,0.5697453,0.1479872,1.517511,1.152563,-1.490214,0.1454179,-1.029605,0.02996606,-0.01609712,0.05500003,-0.05168698, 
75.09943,-0.4885526,0.5802347,0.1381478,1.512537,1.158235,-1.524179,0.1472211,-1.054685,0.0341417,-0.01192322,0.05497545,-0.05330427, 
75.19942,-0.4816411,0.5695533,0.1148724,1.517215,1.139526,-1.528437,0.1455312,-1.069416,0.0300253,-0.01604058,0.05500008,-0.05163739, 
75.29942,-0.4881511,0.5796238,0.09425298,1.512415,1.136401,-1.549451,0.1473484,-1.075542,0.03402017,-0.01204815,0.05497763,-0.05327791, 
75.39942,-0.4815887,0.5692566,0.06561057,1.51697,1.116173,-1.54528,0.1456231,-1.080114,0.03005103,-0.0160187,0.055,-0.05159897, 
75.49942,-0.4878719,0.5788035,0.04233329,1.512415,1.115265,-1.561145,0.1474368,-1.080935,0.03382339,-0.0122493,0.0549788,-0.05325668, 
75.59942,-0.4817632,0.5689424,0.01963643,1.516813,1.098475,-1.553518,0.1456691,-1.082994,0.03006573,-0.01600767,0.05500007,-0.05156991, 
75.69942,-0.4878195,0.5781054,0.0129327,1.512502,1.101023,-1.567114,0.1474843,-1.082401,0.03364504,-0.01242985,0.0549795,-0.05324104, 
75.79942,-0.4820774,0.568698,0.004964155,1.516726,1.087323,-1.557951,0.1457092,-1.083832,0.03007306,-0.01600118,0.05500001,-0.051566, 
75.89941,-0.4879766,0.5776865,0.005631725,1.512502,1.092332,-1.570377,0.1475191,-1.082837,0.03358715,-0.01248836,0.05497961,-0.05323855, 
75.99941,-0.4823392,0.5684537,0.001346153,1.516691,1.080621,-1.560394,0.145734,-1.084111,0.03006991,-0.01600459,0.05500009,-0.05156273, 
76.09941,-0.4881511,0.5774247,0.003824512,1.512485,1.087201,-1.572193,0.1475392,-1.082994,0.03356554,-0.01250999,0.0549797,-0.05323669, 
76.19941,-0.4825487,0.5683141,0.0004588786,1.516639,1.076729,-1.561773,0.1457526,-1.084233,0.03007659,-0.01599792,0.05499995,-0.05156446, 
76.29941,-0.4882908,0.5772676,0.003414075,1.51245,1.084216,-1.573222,0.1475527,-1.083064,0.03356124,-0.01251425,0.05497982,-0.0532372, 
76.39941,-0.4826882,0.5682094,0.0002600376,1.516604,1.07446,-1.562576,0.1457641,-1.084286,0.03008213,-0.01599228,0.05500007,-0.05156569, 
76.4994,-0.4883955,0.5771804,0.00341026,1.512432,1.082488,-1.573816,0.147561,-1.083081,0.03356086,-0.01251459,0.05497998,-0.05323765, 
76.5994,-0.482793,0.5681571,0.0002614682,1.516586,1.073168,-1.56303,0.1457709,-1.084321,0.03008559,-0.01598899,0.05499987,-0.05156653, 
76.6994,-0.4884653,0.5771281,0.003407995,1.512415,1.081493,-1.574165,0.1475579,-1.083099,0.03356108,-0.01251433,0.05497996,-0.05323802, 
76.7994,-0.4828977,0.5681919,0.0002825681,1.516534,1.07247,-1.563361,0.1335625,-1.084321,0.03011244,-0.01596201,0.05499994,-0.05157925, 
76.8994,-0.4885176,0.5770757,0.00338463,1.512432,1.080952,-1.574392,0.1169808,-1.083116,0.03355141,-0.01252415,0.05498824,-0.05324602, 
76.9994,-0.4829326,0.5680872,0.0002288047,1.516604,1.07233,-1.563867,0.09376421,-1.084286,0.03006886,-0.01600538,0.05500008,-0.05172817, 
77.0994,-0.4885176,0.5768837,0.003311913,1.512555,1.080795,-1.574706,0.07257953,-1.083099,0.03345618,-0.01261931,0.0549971,-0.05332129, 
77.19939,-0.4828104,0.5676334,4.42688E-05,1.516866,1.072295,-1.564216,0.04825022,-1.084251,0.02986395,-0.01621317,0.05499997,-0.05192537, 
77.29939,-0.4869294,0.5766568,0.003242414,1.512729,1.082226,-1.57502,0.03877367,-1.083116,0.03778709,-0.01973853,0.0549969,-0.05342146, 
77.39939,-0.4817632,0.5679302,8.646878E-05,1.516848,1.073918,-1.565037,0.03141823,-1.084146,0.04105483,-0.03362778,0.05500002,-0.0521961, 
77.49939,-0.4860218,0.5768662,0.003216784,1.512747,1.083221,-1.575282,0.03037575,-1.083081,0.0513392,-0.04094183,0.05497915,-0.05355682, 
77.59939,-0.4840147,0.5730614,0.003209513,1.510879,1.081615,-1.572681,0.02841666,-1.08638,0.05473596,-0.04633761,0.05500003,-0.05272071, 
77.69939,-0.4936315,0.5798507,0.005737583,1.508174,1.085403,-1.581757,0.02961864,-1.084687,0.05500005,-0.04636136,0.05482066,-0.05398891, 
77.79939,-0.4812222,0.5659056,0.00365333,1.508785,1.080813,-1.573641,0.0273427,-1.089155,0.05499997,-0.05001218,0.05500004,-0.05217971, 
77.89938,-0.4890936,0.5745798,0.004694026,1.50875,1.08378,-1.580064,0.02833738,-1.08556,0.05500012,-0.04913653,0.05498414,-0.05355658, 
77.99938,-0.4851317,0.56985,0.00389294,1.50889,1.081441,-1.576259,0.02744069,-1.087567,0.05499999,-0.05041011,0.05500007,-0.05276734, 
78.09938,-0.4926192,0.5803568,0.007420104,1.506184,1.089051,-1.586644,0.03016212,-1.084757,0.05500006,-0.0474364,0.05443241,-0.05441081, 
78.19938,-0.4872959,0.570199,0.002930444,1.511996,1.078299,-1.574828,0.02749255,-1.085036,0.05429576,-0.05185935,0.05499998,-0.05306531, 
78.29938,-0.4892158,0.5777738,0.00434796,1.510338,1.08446,-1.580291,0.02840116,-1.0835,0.05500004,-0.05008375,0.05499012,-0.05399605, 
78.39938,-0.4834039,0.5652947,0.0004215665,1.515225,1.071894,-1.566608,0.02588358,-1.085787,0.05289515,-0.05458114,0.05500011,-0.05207545, 
78.49937,-0.4923399,0.5749987,0.003106277,1.512031,1.078107,-1.576399,0.02759698,-1.083849,0.0550001,-0.05146892,0.05498524,-0.05351464, 
78.59937,-0.4793721,0.5609139,0.001379056,1.511473,1.074285,-1.56659,0.02544919,-1.090028,0.05454947,-0.05361985,0.0550001,-0.05126095, 
78.69937,-0.4917116,0.5750685,0.005670111,1.507546,1.083972,-1.580797,0.02870514,-1.086485,0.05499998,-0.04922291,0.05458594,-0.05349064, 
78.79937,-0.4810302,0.5632352,0.003616138,1.508488,1.079608,-1.573362,0.02689018,-1.090028,0.05500003,-0.05144457,0.05500006,-0.05193126, 
78.89937,-0.489495,0.5730439,0.004674238,1.50861,1.082837,-1.580029,0.02811017,-1.086014,0.05500006,-0.04984554,0.05052496,-0.04642931, 
78.99937,-0.4955513,0.5791526,0.005332987,1.508767,1.085054,-1.586243,0.02916386,-1.082593,0.055,-0.04863276,0.0433393,-0.03722394, 
79.09937,-0.4971221,0.5858721,0.008362212,1.505975,1.091442,-1.59195,0.03115525,-1.082226,0.05499993,-0.04647166,0.03610258,-0.02718079, 
79.19936,-0.4980471,0.5892231,0.02315692,1.504596,1.094845,-1.594114,0.03195824,-1.082174,0.05500006,-0.04549674,0.0325456,-0.02209161, 
79.29936,-0.4976632,0.5871113,0.04167096,1.506481,1.090883,-1.5901,0.03063096,-1.082122,0.05500003,-0.04684239,0.03132439,-0.01900061, 
79.39936,-0.4996179,0.5873557,0.06472306,1.507493,1.088998,-1.591199,0.03043677,-1.080603,0.05499999,-0.04698819,0.03019842,-0.01801661, 
79.49936,-0.4974886,0.5867099,0.08980159,1.507755,1.087899,-1.588808,0.02989449,-1.081319,0.05500004,-0.04747207,0.0301748,-0.01695852, 
79.59936,-0.487453,0.5688901,0.1112637,1.513986,1.072627,-1.570919,0.02663257,-1.084792,0.05268558,-0.05352892,0.03254005,-0.0140393, 
79.69936,-0.4951324,0.5775469,0.1329365,1.510949,1.077566,-1.578528,0.02796187,-1.083396,0.05500004,-0.05060037,0.03132436,-0.01498345, 
79.79935,-0.4837704,0.5668306,0.1420037,1.509326,1.076554,-1.571913,0.02661863,-1.088387,0.05500007,-0.05198923,0.03292634,-0.01324182, 
79.89935,-0.4756546,0.5586973,0.1462575,1.508488,1.075367,-1.567847,0.02570382,-1.091599,0.05500004,-0.0530812,0.03401539,-0.01208132, 
79.99935,-0.4902804,0.5736025,0.1499999,1.506917,1.080673,-1.578563,0.02804723,-1.086991,0.05500014,-0.04944465,0.03192704,-0.01413909, 
80.09935,-0.4862313,0.5662721,0.1483574,1.513358,1.072365,-1.568876,0.02634813,-1.086014,0.05348521,-0.05372382,0.03276658,-0.01328096, 
80.19935,-0.4903677,0.5761157,0.1499999,1.51046,1.080568,-1.577394,0.02783349,-1.084041,0.05500002,-0.0505518,0.03145228,-0.01459165, 
80.29935,-0.4822868,0.5670924,0.1499998,1.510425,1.077322,-1.571337,0.02658477,-1.087427,0.05499995,-0.05235608,0.0327576,-0.01327593, 
80.39935,-0.4942598,0.5805314,0.1499998,1.508977,1.083483,-1.581862,0.02932336,-1.083029,0.05499994,-0.04894375,0.03078499,-0.01525051, 
80.49934,-0.485411,0.5702514,0.1499999,1.5095,1.079015,-1.574235,0.02746728,-1.086677,0.05499995,-0.05128106,0.03228594,-0.01374133, 
80.59934,-0.4959179,0.5821894,0.1499998,1.508488,1.084268,-1.583293,0.02975526,-1.08268,0.0550001,-0.04841418,0.03055213,-0.01548018, 
80.69934,-0.4863534,0.5710892,0.1499998,1.509256,1.079242,-1.574933,0.02768364,-1.086502,0.05499995,-0.05101601,0.03217199,-0.01385583, 
80.79934,-0.4964764,0.5826258,0.1499999,1.508366,1.084303,-1.583677,0.04207398,-1.082593,0.05500004,-0.0482828,0.03049454,-0.01555206, 
80.89934,-0.4867025,0.5713161,0.1499999,1.509169,1.079085,-1.57502,0.05831053,-1.08652,0.05500006,-0.05093735,0.03216992,-0.01388114, 
80.99934,-0.4924272,0.5782276,0.1499998,1.508261,1.082645,-1.580884,0.08054627,-1.084251,0.05499995,-0.0490933,0.03111246,-0.01494024, 
81.09933,-0.4851143,0.5672145,0.1478942,1.514719,1.072068,-1.567672,0.1012724,-1.084931,0.05287633,-0.05415438,0.03277316,-0.01328933, 
81.19933,-0.4899313,0.57732,0.1499999,1.510914,1.080114,-1.576643,0.1252765,-1.083518,0.05500003,-0.05061661,0.03140783,-0.01466835, 
81.29933,-0.4861091,0.573393,0.1499999,1.509064,1.078613,-1.572489,0.1357954,-1.087043,0.05500009,-0.05098978,0.03250594,-0.01357381, 
81.39933,-0.4770508,0.5658881,0.1499999,1.493059,1.07521,-1.567829,0.1403569,-1.091407,0.05500006,-0.05230812,0.03411181,-0.01196771, 
81.49933,-0.4858124,0.5827654,0.1499999,1.469986,1.081039,-1.577516,0.1448373,-1.086747,0.05500003,-0.04955773,0.03206996,-0.01401137, 
81.59933,-0.4871039,0.5938658,0.1499999,1.44241,1.086293,-1.583084,0.1471007,-1.085158,0.05500011,-0.04785353,0.03112522,-0.01495729, 
81.69933,-0.4923574,0.6037617,0.1499999,1.414589,1.085734,-1.584986,0.1482157,-1.083605,0.055,-0.04738487,0.03057919,-0.01550739, 
81.79932,-0.4828977,0.5948606,0.1479364,1.393122,1.074268,-1.568999,0.1460432,-1.084774,0.05278977,-0.05338488,0.03289157,-0.01319659, 
81.89932,-0.4838052,0.6032556,0.1499999,1.360013,1.080254,-1.573222,0.1468518,-1.085979,0.05499993,-0.05135519,0.03253526,-0.01355259, 
81.99932,-0.480367,0.6028367,0.1499997,1.32851,1.081336,-1.570482,0.1463882,-1.089277,0.05500006,-0.05157971,0.03346987,-0.01261614, 
82.09932,-0.4752531,0.5997824,0.1499999,1.297809,1.081197,-1.56645,0.1455933,-1.092698,0.05499998,-0.05249544,0.03468294,-0.01139887, 
82.19932,-0.4936489,0.6197839,0.1499999,1.266114,1.087166,-1.578005,0.1479062,-1.087584,0.055,-0.04887113,0.03218018,-0.01390572, 
82.29932,-0.493422,0.6174102,0.1488897,1.242465,1.0798,-1.568684,0.1463915,-1.086363,0.05405036,-0.05286824,0.03320195,-0.01287801, 
82.39931,-0.4974712,0.6254562,0.1499999,1.209583,1.084565,-1.57235,0.1469343,-1.087026,0.05499991,-0.05107608,0.03279889,-0.01328514, 
82.49931,-0.4971745,0.624793,0.1499998,1.178185,1.084617,-1.569644,0.1463784,-1.089888,0.05500001,-0.05128932,0.03365171,-0.01243243, 
82.59931,-0.4943994,0.6214419,0.1499999,1.147502,1.08357,-1.565648,0.1455389,-1.0931,0.05500003,-0.05213324,0.03482184,-0.0112594, 
82.69931,-0.5129173,0.6396806,0.1499998,1.116871,1.088579,-1.576294,0.147421,-1.087584,0.05500005,-0.04930128,0.03242817,-0.01365437, 
82.79931,-0.5216789,0.6504842,0.1499999,1.08549,1.093501,-1.582228,0.1483742,-1.085595,0.05499999,-0.04752278,0.03131216,-0.01477098, 
82.89931,-0.5317844,0.6589141,0.1499999,1.055697,1.092454,-1.573519,0.1488595,-1.096765,0.05499995,-0.04701341,0.0306716,-0.01541236, 
82.99931,-0.5305626,0.6558948,0.1499998,1.026131,1.087113,-1.547933,0.147496,-1.119716,0.05500007,-0.04875766,0.03224433,-0.01384277, 
83.0993,-0.525728,0.6463128,0.15,0.9965132,1.081127,-1.520531,0.1458783,-1.146838,0.055,-0.05077296,0.0342327,-0.01184695, 
83.1993,-0.5449616,0.6656162,0.1499999,0.9644515,1.086799,-1.510617,0.1483601,-1.166543,0.05499999,-0.04751287,0.03182388,-0.01425536, 
83.2993,-0.5446998,0.6618812,0.1492843,0.9412212,1.078928,-1.479009,0.1467725,-1.190227,0.05454131,-0.0516936,0.03294342,-0.0131262, 
83.3993,-0.5475796,0.6678328,0.1499999,0.9084439,1.081912,-1.445394,0.1469157,-1.23236,0.05500001,-0.05034064,0.03291348,-0.01315603, 
83.4993,-0.5429719,0.6619335,0.1499999,0.8775166,1.078683,-1.39361,0.1452777,-1.288053,0.05500001,-0.05136901,0.03473694,-0.01132715, 
83.5993,-0.5420469,0.6598043,0.15,0.8471828,1.076589,-1.334933,0.1442395,-1.353433,0.05500008,-0.05197968,0.03581917,-0.01023597, 
83.6993,-0.5653645,0.6833662,0.1499999,0.8144928,1.083919,-1.286325,0.1476323,-1.420174,0.05499998,-0.04808794,0.03255398,-0.01349673, 
83.79929,-0.578245,0.6950948,0.1499999,0.7843685,1.084582,-1.217437,0.1483779,-1.501105,0.05500005,-0.04717108,0.03140194,-0.01463846, 
83.89929,-0.5883156,0.7029314,0.15,0.7552214,1.084059,-1.138042,0.1488867,-1.592421,0.05500001,-0.04712805,0.03069254,-0.01534007, 
83.99929,-0.5820149,0.6908013,0.1482458,0.7334397,1.070812,-1.034073,0.1463159,-1.693964,0.05338066,-0.05265367,0.03322608,-0.01280172, 
84.09929,-0.586483,0.6985505,0.1499998,0.6995454,1.075664,-0.9436646,0.1465336,-1.802559,0.05499997,-0.05065276,0.03302587,-0.01298794, 
84.19929,-0.5823815,0.6941,0.1499998,0.6679201,1.073587,-0.8453327,0.1444001,-1.911886,0.05500011,-0.05100145,0.03505751,-0.01094201, 
84.29929,-0.5800253,0.690365,0.1499999,0.6375688,1.071562,-0.7537029,0.1425682,-2.013377,0.05499999,-0.05169817,0.03669701,-0.009288194, 
84.39928,-0.601999,0.7106981,0.1499999,0.607008,1.078177,-0.6832091,0.146006,-2.101865,0.05500008,-0.04966429,0.03329924,-0.01267713, 
84.49928,-0.6150541,0.7235786,0.1499998,0.5758016,1.082506,-0.6126804,0.1473911,-2.186304,0.05500004,-0.04838098,0.03178866,-0.01417772, 
84.59928,-0.6254213,0.7316769,0.1499999,0.5462357,1.085054,-0.5486966,0.1484095,-2.25994,0.05500004,-0.04825758,0.03086296,-0.01510114, 
84.69928,-0.6177768,0.7183949,0.1480655,0.5244714,1.074372,-0.4770857,0.1467988,-2.325983,0.05335516,-0.05324179,0.03309687,-0.01286872, 
84.79928,-0.6247057,0.7284655,0.1499999,0.4902804,1.081685,-0.4347091,0.1469432,-2.379913,0.05500002,-0.05113937,0.0325556,-0.01340362, 
84.89928,-0.6252118,0.7288844,0.1499998,0.4581489,1.083029,-0.3989648,0.1454722,-2.420353,0.05500008,-0.05070194,0.03356382,-0.01238964, 
84.99928,-0.6197141,0.7224267,0.15,0.4276755,1.081249,-0.3660479,0.1429372,-2.453758,0.05500002,-0.05141253,0.03555167,-0.01039616, 
85.09927,-0.6186145,0.720594,0.1499998,0.3975162,1.080638,-0.3384368,0.1415714,-2.48301,0.05500006,-0.05184584,0.03658728,-0.009357831, 
85.19927,-0.6402217,0.7414159,0.1499999,0.3670602,1.087584,-0.3226939,0.1454858,-2.508736,0.05500005,-0.05039306,0.03325773,-0.01268483, 
85.29927,-0.6515139,0.7543313,0.1499998,0.335365,1.09474,-0.3096738,0.1469842,-2.529034,0.05499998,-0.04920539,0.03174797,-0.01419576, 
85.39927,-0.6625968,0.7622377,0.15,0.3063053,1.097463,-0.3015231,0.1481994,-2.538546,0.05500006,-0.04942695,0.03083396,-0.01510409, 
85.49927,-0.6672394,0.7677703,0.15,0.2757795,1.102018,-0.29894,0.1483853,-2.543782,0.05500003,-0.04927135,0.03053903,-0.01540358, 
85.59927,-0.6759834,0.773111,0.1499998,0.2465103,1.102088,-0.295746,0.1488957,-2.545912,0.05499994,-0.04961267,0.03023047,-0.01570799, 
85.69926,-0.6791949,0.777422,0.1499998,0.2158798,1.105108,-0.295746,0.1487355,-2.547447,0.05499998,-0.04953208,0.03023611,-0.01570783, 
85.79926,-0.6871885,0.7820995,0.15,0.1865582,1.104235,-0.293896,0.149068,-2.547745,0.05499995,-0.04989792,0.03007974,-0.01586014, 
85.89926,-0.690557,0.7869689,0.1499997,0.1555612,1.105526,-0.2940007,0.1488533,-2.548338,0.05499999,-0.04970004,0.03015126,-0.01579562, 
