Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL
369.6833, -1.099488, 0.3047519, 0.1793245, 2.537569, 0.8506735, -1.079608, 0.1485104, -0.3173358, -0.03034114, 0.01614738, -0.05500008, 0.05481042, 
369.7332, -1.099435, 0.3032335, 0.1793256, 2.539297, 0.8522792, -1.086188, 0.1485255, -0.3242822, -0.03034138, 0.01614773, -0.05499995, 0.05479786, 
369.7832, -1.0994, 0.3019594, 0.1793271, 2.540763, 0.8530471, -1.091948, 0.1485429, -0.3300767, -0.0303416, 0.01614788, -0.05500001, 0.05478529, 
369.8332, -1.099383, 0.3008948, 0.1793279, 2.541967, 0.8534136, -1.096887, 0.14856, -0.3349287, -0.03034176, 0.0161481, -0.055, 0.05477346, 
369.8832, -1.0994, 0.2999872, 0.1793283, 2.542979, 0.8535532, -1.101058, 0.1485756, -0.3389779, -0.03034205, 0.01614833, -0.055, 0.05476247, 
369.9332, -1.099575, 0.2991844, 0.1793277, 2.543817, 0.8565727, -1.108319, 0.1485775, -0.3471809, -0.03034253, 0.01614861, -0.05500001, 0.05474794, 
369.9832, -1.099505, 0.2986084, 0.1793284, 2.544515, 0.8581784, -1.114899, 0.1485924, -0.3541273, -0.03034268, 0.01614885, -0.05500007, 0.05473496, 
370.0332, -1.099435, 0.2981022, 0.1793298, 2.545091, 0.8589638, -1.120658, 0.1486097, -0.3599218, -0.03034269, 0.016149, -0.05500004, 0.05472221, 
370.0832, -1.099418, 0.2976659, 0.1793306, 2.54558, 0.8593128, -1.125598, 0.1486264, -0.3647738, -0.03034277, 0.01614905, -0.05500003, 0.05471021, 
370.1331, -1.099418, 0.2973168, 0.1793307, 2.545981, 0.8594525, -1.129769, 0.148642, -0.3688055, -0.0303429, 0.01614917, -0.055, 0.05469931, 
370.1831, -1.099575, 0.2969677, 0.1793302, 2.546331, 0.8624893, -1.13703, 0.1486437, -0.377026, -0.03034329, 0.01614939, -0.05500005, 0.0546846, 
370.2331, -1.099488, 0.2967409, 0.1793306, 2.54661, 0.8640776, -1.14361, 0.1486582, -0.3839724, -0.03034331, 0.01614956, -0.055, 0.05467175, 
370.2831, -1.099435, 0.2965489, 0.179332, 2.546837, 0.8648455, -1.149369, 0.1486752, -0.3897669, -0.03034331, 0.01614963, -0.05500006, 0.054659, 
370.3331, -1.0994, 0.2963918, 0.1793325, 2.547046, 0.8652121, -1.154308, 0.1486918, -0.394619, -0.03034343, 0.01614963, -0.05499997, 0.05464713, 
370.3831, -1.099557, 0.2961824, 0.1793315, 2.547203, 0.8683362, -1.162232, 0.1486952, -0.4035026, -0.03034379, 0.01614977, -0.05500001, 0.05463171, 
370.4331, -1.099453, 0.2961125, 0.1793321, 2.547343, 0.8699768, -1.169371, 0.1487122, -0.4109901, -0.03034395, 0.01614982, -0.05500009, 0.05461836, 
370.4831, -1.0994, 0.2960253, 0.1793333, 2.547447, 0.8707622, -1.175619, 0.1487312, -0.4172558, -0.03034396, 0.01614986, -0.05500004, 0.05460538, 
370.5331, -1.099365, 0.295938, 0.1793335, 2.547552, 0.8711287, -1.18096, 0.1487496, -0.4224918, -0.03034407, 0.01614979, -0.055, 0.05459303, 
370.583, -1.099365, 0.2958682, 0.1793335, 2.547622, 0.8712859, -1.185462, 0.1487663, -0.4268726, -0.0303443, 0.01614976, -0.055, 0.05458148, 
370.633, -1.099383, 0.2958159, 0.1793338, 2.547692, 0.8713382, -1.18925, 0.1487802, -0.4305029, -0.03034445, 0.01614994, -0.05500006, 0.0545708, 
370.683, -1.099557, 0.2957112, 0.1793331, 2.547745, 0.8743227, -1.196179, 0.1487796, -0.4383918, -0.0303449, 0.01615006, -0.05500007, 0.05455668, 
370.733, -1.09947, 0.2956937, 0.1793338, 2.547797, 0.8758935, -1.202497, 0.1487926, -0.4450415, -0.03034479, 0.01615014, -0.05499997, 0.05454368, 
370.783, -1.0994, 0.2956762, 0.1793353, 2.547832, 0.876644, -1.208012, 0.1488077, -0.4506091, -0.03034485, 0.01615012, -0.05499997, 0.05453108, 
370.833, -1.099365, 0.2956588, 0.1793357, 2.547866, 0.8770105, -1.212742, 0.1488229, -0.4552691, -0.03034489, 0.01615007, -0.05499999, 0.05451955, 
370.883, -1.099365, 0.2956413, 0.1793358, 2.547884, 0.8771676, -1.216739, 0.1488371, -0.4591438, -0.03034507, 0.01615008, -0.05499995, 0.05450919, 
370.933, -1.099523, 0.295554, 0.1793347, 2.547901, 0.8801695, -1.223877, 0.1488374, -0.4672247, -0.03034552, 0.01615028, -0.055, 0.05449545, 
370.9829, -1.099435, 0.2955715, 0.1793353, 2.547936, 0.8817578, -1.230335, 0.1488509, -0.4740489, -0.03034549, 0.01615027, -0.05500004, 0.05448309, 
371.0329, -1.099365, 0.2955715, 0.1793365, 2.547954, 0.8825257, -1.236007, 0.1488666, -0.4797561, -0.0303455, 0.01615022, -0.05500008, 0.05447138, 
371.0829, -1.099331, 0.2955715, 0.179337, 2.547954, 0.8828748, -1.240842, 0.1488821, -0.4845209, -0.03034556, 0.01615016, -0.05499994, 0.05446061, 
371.1329, -1.099331, 0.295554, 0.179337, 2.547971, 0.8830494, -1.244943, 0.1488964, -0.4885002, -0.03034577, 0.01615018, -0.05500002, 0.05445056, 
371.1829, -1.099505, 0.2955017, 0.1793358, 2.547971, 0.8860688, -1.252151, 0.1488969, -0.4966509, -0.03034623, 0.01615029, -0.05500007, 0.05443718, 
371.2329, -1.099418, 0.2955366, 0.1793364, 2.547989, 0.8876396, -1.258696, 0.1489104, -0.5035449, -0.03034621, 0.01615027, -0.0550001, 0.05442537, 
371.2829, -1.099348, 0.2955366, 0.1793377, 2.547989, 0.8884075, -1.264421, 0.1489262, -0.5093045, -0.030346, 0.01615023, -0.05499999, 0.05441414, 
371.3329, -1.099313, 0.2955366, 0.1793382, 2.548006, 0.888774, -1.269308, 0.1489414, -0.5141217, -0.030346, 0.01615019, -0.05500001, 0.0544037, 
371.3828, -1.099331, 0.2955366, 0.1793383, 2.548006, 0.8889485, -1.273427, 0.1489556, -0.5181359, -0.03034604, 0.01615016, -0.05500001, 0.05439422, 
371.4328, -1.099488, 0.2954668, 0.1793374, 2.548006, 0.8919505, -1.280688, 0.1489558, -0.5263215, -0.03034636, 0.01615024, -0.05500001, 0.05438136, 
371.4828, -1.0994, 0.2955017, 0.1793378, 2.548006, 0.8935213, -1.287268, 0.1489685, -0.533233, -0.03034642, 0.01615025, -0.05500004, 0.05437, 
371.5328, -1.099331, 0.2955191, 0.179339, 2.548023, 0.8942892, -1.29301, 0.1489841, -0.5390275, -0.03034707, 0.0161501, -0.05500001, 0.05435922, 
371.5828, -1.099313, 0.2955191, 0.1793394, 2.548023, 0.8946558, -1.297914, 0.1489994, -0.543862, -0.03034776, 0.01615012, -0.05499995, 0.05434936, 
371.6328, -1.099313, 0.2955191, 0.1793394, 2.548023, 0.8948303, -1.30205, 0.1490138, -0.5478938, -0.03034784, 0.01615013, -0.05500006, 0.05434018, 
371.6828, -1.09947, 0.2954493, 0.1793385, 2.548023, 0.8978497, -1.309328, 0.1490139, -0.5560968, -0.03034832, 0.01615034, -0.05500001, 0.05432804, 
371.7328, -1.099383, 0.2955017, 0.1793391, 2.548023, 0.8994031, -1.315909, 0.149027, -0.5630257, -0.03034836, 0.01615031, -0.05500003, 0.05431715, 
371.7827, -1.099313, 0.2955017, 0.1793405, 2.548023, 0.900171, -1.321668, 0.1490423, -0.5688202, -0.03034817, 0.01615032, -0.05500002, 0.05430711, 
371.8327, -1.099296, 0.2955017, 0.1793406, 2.548023, 0.9005376, -1.326572, 0.1490573, -0.5736548, -0.03034829, 0.01615036, -0.05500001, 0.05429784, 
371.8827, -1.099296, 0.2955017, 0.1793406, 2.548023, 0.9007295, -1.330726, 0.1490713, -0.5776865, -0.03034848, 0.01615039, -0.05500004, 0.05428942, 
371.9327, -1.09947, 0.2954493, 0.1793397, 2.548023, 0.9037315, -1.338004, 0.1490714, -0.5858896, -0.03034907, 0.01615048, -0.05499991, 0.05427785, 
371.9827, -1.099365, 0.2954842, 0.1793405, 2.548023, 0.9053023, -1.344602, 0.1490838, -0.5928185, -0.03034919, 0.01615047, -0.05500001, 0.05426743, 
372.0327, -1.099296, 0.2955017, 0.1793418, 2.548023, 0.9060527, -1.350361, 0.1490992, -0.598613, -0.03034926, 0.01615041, -0.05500008, 0.05425778, 
372.0827, -1.099278, 0.2955017, 0.179342, 2.548023, 0.9064193, -1.355266, 0.1491142, -0.603465, -0.03034949, 0.01615044, -0.05500002, 0.05424903, 
372.1327, -1.099278, 0.2955017, 0.179342, 2.548023, 0.9066113, -1.359402, 0.149128, -0.6075142, -0.03035188, 0.01615078, -0.05500009, 0.05424115, 
372.1826, -1.099453, 0.2954493, 0.179341, 2.548023, 0.9096307, -1.366698, 0.1491279, -0.6157172, -0.03035213, 0.01615052, -0.05500003, 0.05423012, 
372.2326, -1.099348, 0.2954842, 0.1793416, 2.548041, 0.9111666, -1.373295, 0.1491403, -0.6226462, -0.03035189, 0.01615035, -0.05500001, 0.05422082, 
372.2826, -1.099278, 0.2955017, 0.1793428, 2.548041, 0.9119346, -1.379054, 0.1491553, -0.6284407, -0.03035207, 0.01615029, -0.05499993, 0.05421229, 
372.3326, -1.099261, 0.2955017, 0.1793431, 2.548041, 0.9123011, -1.383959, 0.1491697, -0.6332927, -0.03035217, 0.01614993, -0.05500002, 0.05420455, 
372.3826, -1.099261, 0.2955017, 0.1793431, 2.548041, 0.9124931, -1.388095, 0.1491831, -0.6373244, -0.0303523, 0.01614983, -0.05500001, 0.05419759, 
372.4326, -1.099435, 0.2954319, 0.1793422, 2.548041, 0.9155125, -1.395391, 0.1491826, -0.6455275, -0.03035248, 0.0161498, -0.05500004, 0.05418753, 
372.4826, -1.099331, 0.2954842, 0.1793428, 2.548041, 0.9170483, -1.401988, 0.1491949, -0.6524739, -0.0303523, 0.01614981, -0.05500007, 0.05417921, 
372.5326, -1.099261, 0.2954842, 0.1793441, 2.548041, 0.9177988, -1.407748, 0.1492093, -0.6582684, -0.03035233, 0.01614969, -0.05499999, 0.05417161, 
372.5826, -1.099243, 0.2954842, 0.1793444, 2.548041, 0.9181828, -1.412652, 0.1492234, -0.6631029, -0.03035238, 0.01614953, -0.05499998, 0.05416488, 
372.6325, -1.099243, 0.2954842, 0.1793444, 2.548041, 0.9183748, -1.416788, 0.1492364, -0.667152, -0.03035241, 0.0161495, -0.05499995, 0.05415889, 
372.6825, -1.099418, 0.2954319, 0.1793434, 2.548041, 0.9213942, -1.424084, 0.1492355, -0.6753551, -0.03035276, 0.01614959, -0.05500004, 0.05414971, 
372.7325, -1.099313, 0.2954668, 0.179344, 2.548041, 0.9229301, -1.430699, 0.1492472, -0.6822841, -0.03035266, 0.01614952, -0.05500007, 0.05414234, 
372.7825, -1.099243, 0.2954842, 0.1793453, 2.548041, 0.9236806, -1.436458, 0.1492615, -0.688096, -0.03035263, 0.01614948, -0.0550001, 0.05413595, 
372.8325, -1.099226, 0.2954842, 0.1793457, 2.548041, 0.9240646, -1.441345, 0.1492754, -0.6929306, -0.03035276, 0.01614936, -0.05500005, 0.05413017, 
372.8825, -1.099226, 0.2954842, 0.1793456, 2.548041, 0.9242566, -1.445482, 0.1492877, -0.6969798, -0.03035289, 0.01614938, -0.055, 0.05412512, 
372.9325, -1.0994, 0.2954319, 0.1793446, 2.548041, 0.927276, -1.452795, 0.1492871, -0.7051828, -0.0303533, 0.01614945, -0.05500008, 0.05411689, 
372.9825, -1.099296, 0.2954668, 0.1793455, 2.548041, 0.9288118, -1.459392, 0.1492983, -0.7121118, -0.03035314, 0.01614952, -0.05500002, 0.05411083, 
373.0324, -1.099243, 0.2954842, 0.1793467, 2.548041, 0.9295623, -1.465152, 0.1493123, -0.7179237, -0.03035311, 0.01614943, -0.05500007, 0.05410551, 
373.0824, -1.099208, 0.2954842, 0.1793469, 2.548041, 0.9299464, -1.470056, 0.1493257, -0.7227583, -0.0303533, 0.01614932, -0.05500008, 0.05410077, 
373.1324, -1.099226, 0.2954842, 0.1793469, 2.548041, 0.9301383, -1.474175, 0.1493378, -0.7268075, -0.03035348, 0.01614936, -0.05500001, 0.05409672, 
373.1824, -1.099383, 0.2954144, 0.1793459, 2.548041, 0.9331228, -1.481453, 0.1493368, -0.7349756, -0.03035388, 0.01614953, -0.05500007, 0.05408968, 
373.2324, -1.099278, 0.2954668, 0.1793465, 2.548041, 0.9346412, -1.488033, 0.149348, -0.7418696, -0.03035384, 0.01614946, -0.05500014, 0.05408438, 
373.2824, -1.099226, 0.2954668, 0.1793475, 2.548041, 0.9353918, -1.493757, 0.1493615, -0.7476292, -0.03035382, 0.01614935, -0.05500002, 0.05408025, 
373.3324, -1.099191, 0.2954842, 0.1793478, 2.548041, 0.9357583, -1.498627, 0.149375, -0.7524638, -0.03035399, 0.01614931, -0.05500003, 0.05407648, 
373.3824, -1.099208, 0.2954668, 0.1793482, 2.548041, 0.9359677, -1.502728, 0.1493866, -0.756478, -0.03035419, 0.01614938, -0.05500002, 0.05407333, 
373.4323, -1.099348, 0.2954319, 0.1793461, 2.548041, 0.9383588, -1.509204, 0.1493877, -0.7636338, -0.03035451, 0.01614939, -0.05500009, 0.05406801, 
373.4823, -1.099261, 0.2954668, 0.179345, 2.548041, 0.9395806, -1.515016, 0.1493974, -0.7696728, -0.03035451, 0.01614951, -0.05500009, 0.05406429, 
373.5323, -1.099208, 0.2954668, 0.1793449, 2.548041, 0.940174, -1.520042, 0.149409, -0.7747342, -0.03035451, 0.01614944, -0.055, 0.05406138, 
373.5823, -1.099191, 0.2954668, 0.1793441, 2.548041, 0.9404882, -1.524318, 0.1494199, -0.7789579, -0.03035464, 0.01614937, -0.05500019, 0.05405897, 
373.6323, -1.099208, 0.2954668, 0.1793437, 2.548041, 0.9406626, -1.527914, 0.1494294, -0.7824835, -0.03035497, 0.01614932, -0.05500012, 0.05405708, 
373.6823, -1.099348, 0.2954144, 0.1750333, 2.548041, 0.9430363, -1.53397, 0.1494283, -0.7892205, -0.03035919, 0.01614851, -0.05500014, 0.05405314, 
373.7323, -1.099243, 0.2954319, 0.1713062, 2.548041, 0.9442406, -1.539415, 0.1494362, -0.7949102, -0.03036264, 0.01614787, -0.05500011, 0.05405079, 
373.7823, -1.099191, 0.2954493, 0.1681989, 2.548059, 0.9448165, -1.544145, 0.1494451, -0.799675, -0.03036551, 0.01614725, -0.0550001, 0.05404945, 
373.8322, -1.099173, 0.2954493, 0.1656112, 2.548059, 0.9451307, -1.548159, 0.1494542, -0.8036718, -0.030368, 0.0161466, -0.05500009, 0.05404891, 
373.8822, -1.099191, 0.2954493, 0.1634563, 2.548059, 0.9452878, -1.551545, 0.1494621, -0.8069879, -0.03037016, 0.01614623, -0.05500011, 0.05404882, 
373.9322, -1.099313, 0.295397, 0.1573552, 2.548059, 0.9476615, -1.557427, 0.149459, -0.8135678, -0.03037595, 0.01614501, -0.05500004, 0.05404687, 
373.9822, -1.099226, 0.2954319, 0.152137, 2.548059, 0.9488482, -1.562716, 0.1494648, -0.8191179, -0.03038043, 0.01614401, -0.05500006, 0.05404635, 
374.0322, -1.099173, 0.2954493, 0.1477887, 2.548059, 0.9494416, -1.567323, 0.1494723, -0.823778, -0.03038423, 0.0161431, -0.05500007, 0.05404672, 
374.0822, -1.099156, 0.2954493, 0.1441675, 2.548059, 0.9497384, -1.571233, 0.1494798, -0.82767, -0.0303874, 0.01614226, -0.0550001, 0.05404784, 
374.1322, -1.099156, 0.2954493, 0.1411524, 2.548059, 0.9498954, -1.574514, 0.1494859, -0.8308989, -0.03039012, 0.01614172, -0.05500011, 0.05404945, 
374.1822, -1.099296, 0.295397, 0.1343345, 2.548059, 0.9522691, -1.580326, 0.1494817, -0.837409, -0.03039634, 0.01614036, -0.05500003, 0.05404894, 
374.2321, -1.099191, 0.2954144, 0.1285206, 2.548059, 0.9534559, -1.585562, 0.149486, -0.8429242, -0.03040122, 0.01613913, -0.05500008, 0.05404989, 
374.2821, -1.099139, 0.2954319, 0.1236753, 2.548076, 0.9540318, -1.5901, 0.1494924, -0.8475319, -0.03040524, 0.01613813, -0.05500004, 0.05405187, 
374.3321, -1.099121, 0.2954319, 0.1196408, 2.548076, 0.9543286, -1.593974, 0.1494986, -0.8513716, -0.03040878, 0.01613723, -0.05499998, 0.05405436, 
374.3821, -1.099139, 0.2954319, 0.1162816, 2.548076, 0.9545031, -1.597221, 0.149504, -0.8546005, -0.03041169, 0.01613652, -0.05500017, 0.05405694, 
374.4321, -1.099226, 0.295397, 0.1091778, 2.548076, 0.9561088, -1.601985, 0.1495017, -0.859819, -0.03041809, 0.01613497, -0.05500013, 0.0540584, 
374.4821, -1.099156, 0.2954144, 0.103125, 2.548076, 0.9569291, -1.606209, 0.1495046, -0.8642172, -0.03042312, 0.01613381, -0.05500007, 0.05406069, 
374.5321, -1.099121, 0.2954144, 0.09808086, 2.548076, 0.9573306, -1.609857, 0.1495083, -0.8678999, -0.03042733, 0.0161327, -0.05500015, 0.05406357, 
374.5821, -1.099121, 0.2954319, 0.093881, 2.548076, 0.95754, -1.612946, 0.1495116, -0.8709891, -0.03043087, 0.01613184, -0.05500004, 0.05406686, 
374.632, -1.099121, 0.2954144, 0.09038423, 2.548076, 0.9576621, -1.615547, 0.1495142, -0.8735547, -0.03043386, 0.01613111, -0.05500008, 0.05407038, 
374.682, -1.099139, 0.2954144, 0.0831642, 2.548076, 0.9577146, -1.617728, 0.1495154, -0.8757015, -0.03044016, 0.0161295, -0.0550001, 0.05407364, 
374.732, -1.099139, 0.295397, 0.07701395, 2.548093, 0.9577669, -1.619526, 0.1495156, -0.8774992, -0.03044536, 0.01612822, -0.05499997, 0.05407728, 
374.782, -1.099139, 0.295397, 0.07188831, 2.548093, 0.9578018, -1.621044, 0.1495145, -0.8789827, -0.03044966, 0.01612717, -0.05500005, 0.05408083, 
374.832, -1.099139, 0.295397, 0.06762169, 2.548093, 0.9578367, -1.622301, 0.1495148, -0.8802393, -0.03045286, 0.01612619, -0.05500002, 0.05408439, 
374.882, -1.099139, 0.295397, 0.06408428, 2.548093, 0.9578367, -1.623331, 0.1495088, -0.8812691, -0.03045658, 0.01612555, -0.055, 0.05408843, 
374.932, -1.099139, 0.2953795, 0.06001459, 2.548093, 0.9578018, -1.624186, 0.1494968, -0.8821418, -0.03045771, 0.01612492, -0.05500012, 0.05409284, 
374.982, -1.099139, 0.2953795, 0.05660306, 2.548111, 0.9577669, -1.624867, 0.1494794, -0.8828573, -0.03046664, 0.01612583, -0.05499999, 0.05409781, 
375.032, -1.099139, 0.2953795, 0.05372868, 2.548111, 0.9577843, -1.625478, 0.1494787, -0.8834682, -0.0304676, 0.01612489, -0.05500006, 0.05410077, 
375.0819, -1.099139, 0.2953795, 0.05134021, 2.548111, 0.9577669, -1.625966, 0.1494728, -0.8839569, -0.03047343, 0.01612435, -0.05499993, 0.05410419, 
375.1319, -1.099139, 0.2953795, 0.04935442, 2.548111, 0.9577494, -1.626368, 0.1494658, -0.8843933, -0.03047631, 0.01612373, -0.05500002, 0.05410755, 
375.1819, -1.099156, 0.2953795, 0.04769312, 2.548111, 0.9577494, -1.626734, 0.1494655, -0.8847423, -0.03047475, 0.01612306, -0.05500004, 0.05410999, 
375.2319, -1.099156, 0.295397, 0.04630624, 2.548111, 0.9577494, -1.627031, 0.1494674, -0.885039, -0.03047834, 0.01612241, -0.05500001, 0.05411201, 
375.2819, -1.099173, 0.2954144, 0.04515754, 2.548111, 0.9577494, -1.627275, 0.1494661, -0.8852834, -0.03048431, 0.01612237, -0.05500006, 0.05411406, 
375.3319, -1.099173, 0.295397, 0.04420553, 2.548111, 0.9577494, -1.627467, 0.1494627, -0.8854928, -0.03048621, 0.01612249, -0.05500007, 0.05411614, 
375.3819, -1.099173, 0.295397, 0.04340921, 2.548128, 0.957732, -1.627624, 0.1494579, -0.8856499, -0.03048742, 0.01612226, -0.05499992, 0.05411829, 
375.4319, -1.099156, 0.2953795, 0.04274724, 2.548111, 0.9577146, -1.627746, 0.1494539, -0.8857895, -0.03048924, 0.01612219, -0.05500004, 0.05411985, 
375.4818, -1.099156, 0.2953795, 0.04218374, 2.548111, 0.957732, -1.627886, 0.1494587, -0.8859116, -0.03048685, 0.01612172, -0.05500012, 0.0541205, 
375.5318, -1.099156, 0.2953795, 0.04171513, 2.548111, 0.957732, -1.627991, 0.1494613, -0.8860164, -0.03048554, 0.01612097, -0.05499998, 0.0541212, 
375.5818, -1.099156, 0.2953795, 0.04132436, 2.548111, 0.9577494, -1.628078, 0.1494642, -0.8861037, -0.03048337, 0.01612036, -0.05500001, 0.05412183, 
375.6318, -1.099156, 0.2953795, 0.04099987, 2.548111, 0.9577494, -1.628148, 0.1494656, -0.8861734, -0.03048187, 0.01611988, -0.05500005, 0.05412252, 
375.6818, -1.099139, 0.2953795, 0.04072951, 2.548111, 0.9577494, -1.628218, 0.1494667, -0.8862258, -0.03048074, 0.01611947, -0.05500006, 0.05412305, 
375.7318, -1.099139, 0.2953621, 0.04050408, 2.548111, 0.9577494, -1.62827, 0.1494675, -0.8862782, -0.03047998, 0.0161192, -0.05499995, 0.05412361, 
375.7818, -1.099139, 0.2953621, 0.04031692, 2.548111, 0.9577494, -1.628305, 0.1494679, -0.8863305, -0.03047936, 0.01611895, -0.05499992, 0.05412414, 
375.8318, -1.099139, 0.2953621, 0.04016171, 2.548111, 0.9577494, -1.62834, 0.149467, -0.8863655, -0.03047895, 0.01611873, -0.05499994, 0.05412473, 
375.8817, -1.099139, 0.2953621, 0.04003356, 2.548111, 0.9577494, -1.628357, 0.1494657, -0.8863829, -0.03047878, 0.01611859, -0.05500009, 0.0541251, 
375.9317, -1.099139, 0.2953621, 0.03992723, 2.548111, 0.957732, -1.628375, 0.1494643, -0.8864003, -0.03047867, 0.01611841, -0.05500001, 0.05412566, 
375.9817, -1.099139, 0.2953621, 0.0398389, 2.548111, 0.957732, -1.628392, 0.1494629, -0.8864353, -0.03047853, 0.01611832, -0.05500003, 0.05412612, 
376.0317, -1.099139, 0.2953621, 0.0397657, 2.548111, 0.957732, -1.62841, 0.1494617, -0.8864353, -0.03047856, 0.01611821, -0.05500012, 0.05412646, 
376.0817, -1.099139, 0.2953621, 0.03970502, 2.548111, 0.957732, -1.62841, 0.1494602, -0.8864527, -0.03047851, 0.01611811, -0.05500015, 0.05412679, 
376.1317, -1.099139, 0.2953621, 0.03965472, 2.548111, 0.9577146, -1.628427, 0.1494589, -0.8864702, -0.03047856, 0.01611803, -0.05500013, 0.05412715, 
376.1817, -1.099139, 0.2953621, 0.03961311, 2.548111, 0.9577146, -1.628427, 0.1494577, -0.8864702, -0.03047863, 0.01611796, -0.05500001, 0.05412754, 
376.2317, -1.099139, 0.2953621, 0.03957842, 2.548111, 0.9577146, -1.628445, 0.1494568, -0.8864876, -0.03047872, 0.01611795, -0.05500009, 0.05412777, 
376.2816, -1.099139, 0.2953621, 0.03954957, 2.548111, 0.9577146, -1.628445, 0.1494557, -0.8864876, -0.03047875, 0.01611791, -0.05500015, 0.05412793, 
376.3316, -1.099139, 0.2953621, 0.03952585, 2.548111, 0.9577146, -1.628445, 0.1494549, -0.8864876, -0.03047891, 0.01611786, -0.05500008, 0.05412824, 
376.3816, -1.099139, 0.2953621, 0.0395063, 2.548111, 0.9577146, -1.628445, 0.1494539, -0.8865051, -0.03047889, 0.01611785, -0.05500014, 0.05412834, 
376.4316, -1.099139, 0.2953621, 0.03948985, 2.548111, 0.9576971, -1.628445, 0.1494533, -0.8865051, -0.03047894, 0.01611781, -0.05500008, 0.05412858, 
376.4816, -1.099139, 0.2953621, 0.03947638, 2.548111, 0.9576971, -1.628445, 0.1494529, -0.8865051, -0.03047903, 0.01611784, -0.05499998, 0.05412874, 
376.5316, -1.099139, 0.2953621, 0.03946505, 2.548111, 0.9576971, -1.628445, 0.1494524, -0.8865051, -0.03047909, 0.01611784, -0.05500014, 0.05412879, 
376.5816, -1.099139, 0.2953621, 0.03945576, 2.548111, 0.9576971, -1.628445, 0.1494517, -0.8865051, -0.03047914, 0.01611781, -0.0550001, 0.05412887, 
376.6316, -1.099139, 0.2953621, 0.03944813, 2.548111, 0.9576971, -1.628445, 0.1494512, -0.8865051, -0.03047916, 0.01611778, -0.05500011, 0.05412896, 
376.6815, -1.099139, 0.2953621, 0.03944169, 2.548111, 0.9576971, -1.628445, 0.1494508, -0.8865225, -0.03047925, 0.01611778, -0.05500006, 0.05412905, 
376.7315, -1.099139, 0.2953621, 0.03943633, 2.548111, 0.9576971, -1.628445, 0.1494505, -0.8865225, -0.03047928, 0.01611779, -0.05500006, 0.05412916, 
376.7815, -1.099139, 0.2953621, 0.03943191, 2.548111, 0.9576971, -1.628445, 0.1494503, -0.8865225, -0.0304793, 0.01611774, -0.05500006, 0.05412919, 
376.8315, -1.099139, 0.2953621, 0.0394281, 2.548111, 0.9576971, -1.628445, 0.1494501, -0.8865225, -0.03047935, 0.01611774, -0.0550001, 0.0541293, 
376.8815, -1.099139, 0.2953621, 0.03942524, 2.548111, 0.9576971, -1.628445, 0.1494499, -0.8865225, -0.03047937, 0.01611776, -0.05500004, 0.05412934, 
376.9315, -1.099139, 0.2953621, 0.03942274, 2.548111, 0.9576971, -1.628445, 0.1494496, -0.8865225, -0.03047937, 0.01611776, -0.05500011, 0.05412938, 
376.9815, -1.099139, 0.2953621, 0.03942059, 2.548111, 0.9576971, -1.628445, 0.1494495, -0.8865225, -0.03047939, 0.01611774, -0.05500009, 0.05412938, 
377.0315, -1.099139, 0.2953621, 0.03941892, 2.548111, 0.9576971, -1.628445, 0.1494494, -0.8865225, -0.03047945, 0.01611771, -0.05500003, 0.05412947, 
377.0815, -1.099139, 0.2953621, 0.03941749, 2.548111, 0.9576971, -1.628445, 0.1494493, -0.8865225, -0.03047942, 0.01611772, -0.05500009, 0.05412942, 
377.1314, -1.099139, 0.2953621, 0.0394163, 2.548111, 0.9576971, -1.628445, 0.149449, -0.8865225, -0.03047941, 0.01611781, -0.0550001, 0.05412949, 
377.1814, -1.099139, 0.2953621, 0.03941534, 2.548111, 0.9576971, -1.628445, 0.1494492, -0.8865225, -0.03047941, 0.01611781, -0.05500012, 0.05412944, 
377.2314, -1.099139, 0.2953621, 0.03941451, 2.548111, 0.9576971, -1.628445, 0.1494492, -0.8865225, -0.03047941, 0.01611779, -0.05500003, 0.05412956, 
377.2814, -1.099139, 0.2953621, 0.03941379, 2.548111, 0.9576971, -1.628445, 0.149449, -0.8865225, -0.03047948, 0.01611773, -0.05500006, 0.05412951, 
377.3314, -1.099139, 0.2953621, 0.03941332, 2.548111, 0.9576971, -1.628445, 0.149449, -0.8865225, -0.03047946, 0.01611779, -0.05500006, 0.05412956, 
377.3814, -1.099139, 0.2953621, 0.03941272, 2.548111, 0.9576971, -1.628445, 0.1494489, -0.8865225, -0.03047945, 0.01611782, -0.05500016, 0.05412945, 
377.4314, -1.099139, 0.2953621, 0.03941236, 2.548111, 0.9576971, -1.628445, 0.1494489, -0.8865225, -0.03047953, 0.01611776, -0.05500006, 0.05412958, 
377.4814, -1.099139, 0.2953621, 0.03941201, 2.548111, 0.9576971, -1.628445, 0.1494488, -0.8865225, -0.03047955, 0.01611774, -0.05500007, 0.05412955, 
377.5313, -1.099139, 0.2953621, 0.03941177, 2.548111, 0.9576971, -1.628445, 0.1494488, -0.8865225, -0.0304795, 0.0161177, -0.05500002, 0.05412959, 
377.5813, -1.099139, 0.2953621, 0.03941153, 2.548111, 0.9576971, -1.628445, 0.1494488, -0.8865225, -0.0304795, 0.01611772, -0.0550001, 0.05412955, 
