Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL
7.50001, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05499997, -0.05500002, 0.05154778, 
7.550011, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499993, -0.05500001, 0.0515478, 
7.600011, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498653, 0.05499999, -0.05500001, 0.05154778, 
7.650011, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500007, -0.05500003, 0.05154773, 
7.700011, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500003, 0.05154773, 
7.750011, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500004, -0.05499999, 0.05154778, 
7.800012, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
7.850012, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500007, -0.05500006, 0.05154773, 
7.900012, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500004, -0.05499999, 0.0515478, 
7.950012, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.0549865, 0.05500001, -0.05500001, 0.0515478, 
8.000012, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498653, 0.05500001, -0.05500003, 0.05154773, 
8.050013, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498646, 0.05500005, -0.05500003, 0.05154773, 
8.100013, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500007, -0.05500003, 0.05154773, 
8.150013, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05499999, 0.0515478, 
8.200013, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05500006, 0.05154773, 
8.250013, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500007, -0.05500006, 0.05154773, 
8.300014, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05500003, 0.05154778, 
8.350014, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498653, 0.05500001, -0.05500003, 0.05154773, 
8.400014, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498653, 0.05500001, -0.05500002, 0.05154773, 
8.450014, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500007, -0.05500002, 0.05154773, 
8.500014, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05500006, 0.05154773, 
8.550014, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
8.600015, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
8.650015, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500002, 0.05154777, 
8.700015, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.05154778, 
8.750015, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498653, 0.05500001, -0.05500003, 0.05154776, 
8.800015, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500007, -0.05500003, 0.05154773, 
8.850016, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500003, 0.05154773, 
8.900016, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498644, 0.05500005, -0.05499999, 0.05154778, 
8.950016, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05500006, 0.05154773, 
9.000016, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
9.050016, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05499999, 0.0515478, 
9.100017, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.0549865, 0.05500001, -0.05500001, 0.0515478, 
9.150017, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500003, 0.05154773, 
9.200017, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500003, 0.05154773, 
9.250017, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500007, -0.05500003, 0.05154773, 
9.300017, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05499999, 0.0515478, 
9.350018, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
9.400018, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
9.450018, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500003, 0.05154777, 
9.500018, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.05154778, 
9.550018, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500002, 0.05154778, 
9.600019, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500002, 0.05154778, 
9.650019, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500002, 0.05154773, 
9.700019, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498642, 0.0550001, -0.05500001, 0.0515478, 
9.750019, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.0515478, 
9.800019, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05499999, -0.05500001, 0.0515478, 
9.850019, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500004, -0.05500001, 0.0515478, 
9.90002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500006, -0.05500002, 0.05154778, 
9.95002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499999, -0.05500002, 0.05154778, 
10.00002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499999, -0.05500001, 0.0515478, 
10.05002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498649, 0.05500001, -0.055, 0.05154773, 
10.10002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499999, -0.05500001, 0.0515478, 
10.15002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499999, -0.05500001, 0.0515478, 
10.20002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.05154778, 
10.25002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500001, -0.05500001, 0.0515478, 
10.30002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500002, 0.05154778, 
10.35002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.05154778, 
10.40002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05499997, -0.05500003, 0.05154774, 
10.45002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498649, 0.05500001, -0.055, 0.05154773, 
10.50002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500002, 0.05154778, 
10.55002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500002, 0.05154773, 
10.60002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498653, 0.05500001, -0.05500002, 0.05154778, 
10.65002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500002, 0.05154773, 
10.70002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
10.75002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498644, 0.05500005, -0.05499999, 0.0515478, 
10.80002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500001, 0.0515478, 
10.85002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498649, 0.05500001, -0.05500003, 0.05154773, 
10.90002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498648, 0.05500005, -0.05500002, 0.05154776, 
10.95002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500002, 0.05154773, 
11.00002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500003, -0.05500003, 0.05154776, 
11.05002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500007, -0.05500003, 0.05154773, 
11.10002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.055, 0.0515478, 
11.15002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
11.20002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05499999, 0.0515478, 
11.25002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500003, 0.05154774, 
11.30002, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498653, 0.05500001, -0.05499997, 0.05154773, 
11.35003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500002, 0.05154776, 
11.40003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500002, 0.05154776, 
11.45003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500008, -0.05500001, 0.0515478, 
11.50003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.0515478, 
11.55003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.0515478, 
11.60003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500004, -0.05500001, 0.0515478, 
11.65003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500001, 0.0515478, 
11.70003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499999, -0.05500002, 0.05154778, 
11.75003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500002, 0.05154777, 
11.80003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499999, -0.05500001, 0.05154778, 
11.85003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.05154778, 
11.90003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.05154778, 
11.95003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.0515478, 
12.00003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500003, 0.05154774, 
12.05003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500003, 0.05154774, 
12.10003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500001, 0.0515478, 
12.15003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500003, 0.05154774, 
12.20003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498644, 0.05500004, -0.05499999, 0.0515478, 
12.25003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.05154778, 
12.30003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.0515478, 
12.35003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.0515478, 
12.40003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05499997, -0.05500001, 0.0515478, 
12.45003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500006, -0.05500002, 0.05154778, 
12.50003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498649, 0.05500001, -0.055, 0.05154773, 
12.55003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500003, 0.05154774, 
12.60003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500003, 0.05154774, 
12.65003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05499999, -0.05500001, 0.0515478, 
12.70003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500001, -0.05500002, 0.05154778, 
12.75003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500001, -0.05500001, 0.0515478, 
12.80003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500001, -0.05500001, 0.0515478, 
12.85003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.0515478, 
12.90003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498649, 0.05500001, -0.05500001, 0.05154778, 
12.95003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500003, 0.05154774, 
13.00003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500003, 0.05154774, 
13.05003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05500001, -0.05500003, 0.05154774, 
13.10003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.0549865, 0.05499997, -0.055, 0.0515478, 
13.15003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.05154778, 
13.20003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500001, -0.05500002, 0.05154778, 
13.25003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500001, -0.05500001, 0.0515478, 
13.30003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500002, 0.05154778, 
13.35003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500002, 0.05154778, 
13.40003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500002, 0.05154773, 
13.45003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500002, 0.05154773, 
13.50003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500005, -0.05500002, 0.05154773, 
13.55003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
13.60003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
13.65003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499999, -0.05500003, 0.05154777, 
13.70003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498651, 0.05499997, -0.05500001, 0.0515478, 
13.75003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498653, 0.05500001, -0.05500002, 0.05154773, 
13.80003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500002, 0.05154778, 
13.85003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500003, -0.05500003, 0.05154776, 
13.90003, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498653, 0.05500001, -0.05500003, 0.05154773, 
13.95004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500004, -0.05500006, 0.05154773, 
14.00004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
14.05004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05500006, 0.05154773, 
14.10004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500005, -0.05500006, 0.05154773, 
14.15004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500007, -0.05500006, 0.05154773, 
14.20004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498644, 0.05500004, -0.05499999, 0.0515478, 
14.25004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500003, -0.05500003, 0.05154776, 
14.30004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498653, 0.05500001, -0.05500003, 0.05154773, 
14.35004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500004, -0.05500001, 0.05154778, 
14.40004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498644, 0.05500005, -0.05500006, 0.05154773, 
14.45004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
14.50004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05500001, -0.05500006, 0.05154773, 
14.55004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500007, -0.05500006, 0.05154773, 
14.60004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500004, -0.05499999, 0.0515478, 
14.65004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.1499998, 0.01123992, -0.05498653, 0.05500001, -0.05500003, 0.05154773, 
14.70004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498644, 0.05500008, -0.05500004, 0.05154781, 
14.75004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500004, 0.05154781, 
14.80004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500001, -0.05500006, 0.0515478, 
14.85004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500004, 0.05154781, 
14.90004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499997, -0.05500004, 0.05154781, 
14.95004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498651, 0.05499999, -0.05500004, 0.05154781, 
15.00004, -0.7831292, 0.7846128, 0.1793295, 5.235988E-05, 0.7722733, -0.7982438, 0.15, 0.01123992, -0.05498646, 0.05500004, -0.05500006, 0.05154778, 
