Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL,
2.550001,-1.0226,1.4498,0.1491,-0.8492,0.8704,-1.1610,0.1500,0.3876,-0.0550,0.0550,-0.0550,0.0491, 
2.575001,-1.0300,1.4625,0.1491,-0.8665,0.8740,-1.1682,0.1500,0.3957,-0.0550,0.0550,-0.0550,0.0491, 
2.600001,-1.0340,1.4741,0.1491,-0.8811,0.8757,-1.1747,0.1500,0.4025,-0.0550,0.0550,-0.0550,0.0490, 
2.625001,-1.0363,1.4842,0.1491,-0.8933,0.8765,-1.1804,0.1500,0.4081,-0.0550,0.0550,-0.0550,0.0490, 
2.650001,-1.0377,1.4929,0.1491,-0.9035,0.8769,-1.1852,0.1500,0.4128,-0.0550,0.0550,-0.0550,0.0489, 
2.675001,-1.0386,1.5003,0.1491,-0.9120,0.8770,-1.1894,0.1500,0.4167,-0.0550,0.0550,-0.0550,0.0488, 
2.700001,-1.0423,1.5093,0.1491,-0.9236,0.8804,-1.1965,0.1500,0.4248,-0.0550,0.0550,-0.0550,0.0488, 
2.725001,-1.0444,1.5172,0.1491,-0.9332,0.8820,-1.2029,0.1500,0.4316,-0.0550,0.0550,-0.0550,0.0487, 
2.750001,-1.0455,1.5241,0.1491,-0.9413,0.8829,-1.2085,0.1500,0.4373,-0.0550,0.0550,-0.0550,0.0487, 
2.775002,-1.0462,1.5299,0.1491,-0.9481,0.8833,-1.2133,0.1500,0.4420,-0.0550,0.0550,-0.0550,0.0486, 
2.800002,-1.0467,1.5349,0.1491,-0.9537,0.8835,-1.2175,0.1500,0.4459,-0.0550,0.0550,-0.0550,0.0486, 
2.825002,-1.0498,1.5414,0.1491,-0.9624,0.8868,-1.2246,0.1500,0.4540,-0.0550,0.0550,-0.0550,0.0485, 
2.850002,-1.0515,1.5473,0.1491,-0.9697,0.8885,-1.2310,0.1500,0.4608,-0.0550,0.0550,-0.0550,0.0485, 
2.875002,-1.0524,1.5525,0.1492,-0.9757,0.8893,-1.2366,0.1500,0.4665,-0.0550,0.0550,-0.0550,0.0484, 
2.900002,-1.0529,1.5568,0.1492,-0.9808,0.8898,-1.2414,0.1500,0.4712,-0.0550,0.0550,-0.0550,0.0484, 
2.925002,-1.0533,1.5605,0.1492,-0.9850,0.8900,-1.2455,0.1500,0.4752,-0.0550,0.0549,-0.0550,0.0484, 
2.950002,-1.0564,1.5660,0.1492,-0.9925,0.8933,-1.2526,0.1500,0.4833,-0.0550,0.0549,-0.0550,0.0483, 
2.975002,-1.0579,1.5711,0.1492,-0.9988,0.8950,-1.2590,0.1500,0.4901,-0.0550,0.0549,-0.0550,0.0483, 
3.000002,-1.0588,1.5755,0.1492,-1.0041,0.8959,-1.2645,0.1500,0.4958,-0.0550,0.0549,-0.0550,0.0483, 
3.025002,-1.0593,1.5793,0.1492,-1.0085,0.8964,-1.2693,0.1500,0.5006,-0.0550,0.0549,-0.0550,0.0482, 
3.050003,-1.0597,1.5824,0.1492,-1.0121,0.8966,-1.2733,0.1500,0.5045,-0.0550,0.0549,-0.0550,0.0482, 
3.075003,-1.0628,1.5876,0.1492,-1.0191,0.9000,-1.2804,0.1500,0.5127,-0.0550,0.0549,-0.0550,0.0482, 
3.100003,-1.0644,1.5922,0.1492,-1.0250,0.9018,-1.2867,0.1500,0.5195,-0.0550,0.0549,-0.0550,0.0482, 
3.125003,-1.0652,1.5963,0.1492,-1.0300,0.9027,-1.2923,0.1500,0.5253,-0.0550,0.0549,-0.0550,0.0482, 
3.150003,-1.0657,1.5998,0.1492,-1.0341,0.9038,-1.2974,0.1500,0.5300,-0.0550,0.0549,-0.0550,0.0481, 
3.175003,-1.0662,1.6028,0.1492,-1.0376,0.9042,-1.3014,0.1500,0.5339,-0.0550,0.0549,-0.0550,0.0481, 
3.200003,-1.0665,1.6054,0.1492,-1.0404,0.9044,-1.3048,0.1500,0.5372,-0.0550,0.0549,-0.0550,0.0481, 
3.225003,-1.0695,1.6098,0.1492,-1.0468,0.9082,-1.3114,0.1500,0.5448,-0.0550,0.0549,-0.0550,0.0480, 
3.250003,-1.0711,1.6141,0.1493,-1.0521,0.9100,-1.3174,0.1500,0.5511,-0.0550,0.0549,-0.0550,0.0480, 
3.275003,-1.0721,1.6179,0.1493,-1.0566,0.9109,-1.3225,0.1500,0.5565,-0.0550,0.0549,-0.0550,0.0480, 
3.300004,-1.0725,1.6210,0.1493,-1.0603,0.9117,-1.3270,0.1500,0.5609,-0.0550,0.0549,-0.0550,0.0480, 
3.325004,-1.0730,1.6238,0.1493,-1.0636,0.9151,-1.3344,0.1500,0.5694,-0.0550,0.0549,-0.0550,0.0480, 
3.350004,-1.0733,1.6262,0.1493,-1.0663,0.9169,-1.3410,0.1500,0.5767,-0.0550,0.0549,-0.0550,0.0480, 
3.375004,-1.0733,1.6281,0.1493,-1.0685,0.9181,-1.3469,0.1500,0.5827,-0.0550,0.0549,-0.0550,0.0480, 
3.400004,-1.0735,1.6298,0.1493,-1.0704,0.9185,-1.3517,0.1500,0.5877,-0.0550,0.0549,-0.0550,0.0479, 
3.425004,-1.0737,1.6313,0.1493,-1.0720,0.9188,-1.3559,0.1500,0.5919,-0.0550,0.0549,-0.0550,0.0479, 
3.450004,-1.0737,1.6322,0.1493,-1.0733,0.9223,-1.3630,0.1500,0.6002,-0.0550,0.0549,-0.0550,0.0480, 
3.475004,-1.0737,1.6333,0.1493,-1.0744,0.9240,-1.3694,0.1500,0.6073,-0.0550,0.0549,-0.0550,0.0480, 
3.500004,-1.0738,1.6342,0.1493,-1.0753,0.9249,-1.3749,0.1500,0.6132,-0.0550,0.0549,-0.0550,0.0480, 
3.525004,-1.0737,1.6348,0.1493,-1.0761,0.9257,-1.3797,0.1500,0.6181,-0.0550,0.0549,-0.0550,0.0480, 
3.550004,-1.0737,1.6354,0.1493,-1.0767,0.9259,-1.3836,0.1500,0.6222,-0.0550,0.0549,-0.0550,0.0480, 
3.575005,-1.0738,1.6359,0.1493,-1.0773,0.9291,-1.3906,0.1500,0.6305,-0.0550,0.0549,-0.0550,0.0481, 
3.600005,-1.0736,1.6362,0.1493,-1.0777,0.9311,-1.3970,0.1500,0.6374,-0.0550,0.0549,-0.0550,0.0481, 
3.625005,-1.0736,1.6366,0.1494,-1.0781,0.9320,-1.4024,0.1500,0.6433,-0.0550,0.0549,-0.0550,0.0481, 
3.650005,-1.0737,1.6370,0.1494,-1.0784,0.9324,-1.4071,0.1500,0.6481,-0.0550,0.0549,-0.0550,0.0481, 
3.675005,-1.0737,1.6371,0.1493,-1.0786,0.9322,-1.4109,0.1500,0.6522,-0.0550,0.0549,-0.0550,0.0481, 
3.700005,-1.0737,1.6372,0.1493,-1.0788,0.9353,-1.4177,0.1500,0.6605,-0.0550,0.0549,-0.0550,0.0482, 
3.725005,-1.0735,1.6374,0.1493,-1.0790,0.9369,-1.4240,0.1500,0.6674,-0.0550,0.0549,-0.0550,0.0482, 
3.750005,-1.0734,1.6376,0.1493,-1.0792,0.9379,-1.4293,0.1500,0.6732,-0.0550,0.0549,-0.0550,0.0482, 
3.775005,-1.0734,1.6375,0.1493,-1.0793,0.9378,-1.4339,0.1500,0.6781,-0.0550,0.0549,-0.0550,0.0483, 
3.800005,-1.0733,1.6376,0.1493,-1.0794,0.9382,-1.4379,0.1500,0.6822,-0.0550,0.0549,-0.0550,0.0483, 
3.825006,-1.0733,1.6376,0.1493,-1.0795,0.9414,-1.4448,0.1500,0.6904,-0.0550,0.0549,-0.0550,0.0483, 
3.850006,-1.0728,1.6379,0.1492,-1.0795,0.9434,-1.4509,0.1500,0.6973,-0.0550,0.0549,-0.0550,0.0484, 
3.875006,-1.0726,1.6379,0.1492,-1.0796,0.9444,-1.4563,0.1500,0.7031,-0.0550,0.0549,-0.0550,0.0484, 
3.900006,-1.0724,1.6380,0.1492,-1.0796,0.9450,-1.4608,0.1500,0.7079,-0.0550,0.0549,-0.0550,0.0484, 
3.925006,-1.0723,1.6381,0.1492,-1.0797,0.9454,-1.4647,0.1500,0.7120,-0.0550,0.0549,-0.0550,0.0484, 
3.950006,-1.0722,1.6381,0.1492,-1.0797,0.9488,-1.4716,0.1500,0.7201,-0.0550,0.0549,-0.0550,0.0485, 
3.975006,-1.0719,1.6383,0.1492,-1.0797,0.9506,-1.4778,0.1500,0.7270,-0.0550,0.0549,-0.0550,0.0485, 
4.000006,-1.0717,1.6383,0.1492,-1.0798,0.9516,-1.4833,0.1500,0.7328,-0.0550,0.0549,-0.0550,0.0485, 
4.025006,-1.0717,1.6384,0.1492,-1.0798,0.9524,-1.4879,0.1500,0.7376,-0.0550,0.0549,-0.0550,0.0485, 
4.050006,-1.0720,1.6382,0.1492,-1.0798,0.9520,-1.4919,0.1500,0.7416,-0.0550,0.0549,-0.0550,0.0486, 
4.075006,-1.0721,1.6382,0.1492,-1.0798,0.9553,-1.4990,0.1500,0.7498,-0.0550,0.0549,-0.0550,0.0486, 
4.100007,-1.0719,1.6384,0.1492,-1.0798,0.9574,-1.5052,0.1500,0.7566,-0.0550,0.0549,-0.0550,0.0486, 
4.125007,-1.0721,1.6382,0.1492,-1.0798,0.9577,-1.5107,0.1500,0.7624,-0.0550,0.0549,-0.0550,0.0487, 
4.150007,-1.0721,1.6381,0.1492,-1.0798,0.9583,-1.5155,0.1500,0.7673,-0.0550,0.0549,-0.0550,0.0487, 
4.175007,-1.0719,1.6383,0.1492,-1.0799,0.9591,-1.5193,0.1500,0.7713,-0.0550,0.0549,-0.0550,0.0487, 
4.200007,-1.0723,1.6381,0.1492,-1.0799,0.9616,-1.5262,0.1500,0.7794,-0.0550,0.0549,-0.0550,0.0488, 
4.225007,-1.0722,1.6381,0.1492,-1.0799,0.9634,-1.5325,0.1500,0.7862,-0.0550,0.0549,-0.0550,0.0488, 
4.250007,-1.0720,1.6383,0.1492,-1.0799,0.9648,-1.5377,0.1500,0.7918,-0.0550,0.0549,-0.0550,0.0488, 
4.275007,-1.0716,1.6382,0.1493,-1.0799,0.9655,-1.5422,0.1500,0.7967,-0.0550,0.0549,-0.0550,0.0489, 
4.300007,-1.0713,1.6381,0.1493,-1.0799,0.9661,-1.5460,0.1500,0.8007,-0.0550,0.0548,-0.0550,0.0490, 
4.325007,-1.0718,1.6381,0.1493,-1.0799,0.9685,-1.5523,0.1500,0.8079,-0.0550,0.0549,-0.0550,0.0490, 
4.350008,-1.0717,1.6383,0.1494,-1.0799,0.9701,-1.5578,0.1500,0.8140,-0.0550,0.0548,-0.0550,0.0490, 
4.375008,-1.0720,1.6384,0.1494,-1.0799,0.9706,-1.5626,0.1500,0.8191,-0.0550,0.0548,-0.0550,0.0491, 
4.400008,-1.0723,1.6384,0.1494,-1.0800,0.9707,-1.5667,0.1500,0.8233,-0.0550,0.0548,-0.0550,0.0491, 
4.425008,-1.0727,1.6383,0.1494,-1.0800,0.9707,-1.5706,0.1500,0.8267,-0.0550,0.0548,-0.0550,0.0491, 
4.450008,-1.0726,1.6384,0.1494,-1.0800,0.9737,-1.5764,0.1500,0.8337,-0.0550,0.0548,-0.0550,0.0492, 
4.475008,-1.0727,1.6385,0.1495,-1.0800,0.9748,-1.5817,0.1500,0.8395,-0.0550,0.0548,-0.0550,0.0492, 
4.500008,-1.0729,1.6385,0.1495,-1.0800,0.9754,-1.5862,0.1500,0.8444,-0.0550,0.0548,-0.0550,0.0493, 
4.525008,-1.0732,1.6383,0.1495,-1.0800,0.9756,-1.5904,0.1500,0.8483,-0.0550,0.0548,-0.0550,0.0493, 
4.550008,-1.0730,1.6385,0.1495,-1.0800,0.9761,-1.5935,0.1500,0.8517,-0.0550,0.0548,-0.0550,0.0493, 
4.575008,-1.0731,1.6385,0.1495,-1.0800,0.9786,-1.5993,0.1500,0.8585,-0.0550,0.0548,-0.0550,0.0494, 
4.600008,-1.0732,1.6385,0.1496,-1.0801,0.9799,-1.6044,0.1500,0.8643,-0.0550,0.0547,-0.0550,0.0494, 
4.625009,-1.0734,1.6383,0.1495,-1.0800,0.9805,-1.6093,0.1500,0.8689,-0.0550,0.0548,-0.0550,0.0494, 
4.650009,-1.0732,1.6385,0.1495,-1.0801,0.9812,-1.6129,0.1500,0.8730,-0.0550,0.0548,-0.0550,0.0495, 
4.675009,-1.0733,1.6385,0.1495,-1.0801,0.9813,-1.6161,0.1500,0.8763,-0.0550,0.0547,-0.0550,0.0495, 
4.700009,-1.0734,1.6385,0.1496,-1.0801,0.9839,-1.6217,0.1500,0.8831,-0.0550,0.0547,-0.0550,0.0496, 
4.725009,-1.0736,1.6383,0.1495,-1.0800,0.9852,-1.6273,0.1500,0.8886,-0.0550,0.0548,-0.0550,0.0496, 
