Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL,
18.20003,-1.0919,0.5878,0.088,-2.110365,0.8020,-1.1124,0.147,-0.901131,-0.0529,0.0530,-0.0303,0.0157, 
18.30003,-1.0981,0.5857,0.116,-2.109876,0.7901,-1.1104,0.150,-0.9305572,-0.0538,0.0541,-0.0301,0.0159, 
18.40003,-1.0907,0.5837,0.133,-2.109946,0.7963,-1.1047,0.150,-0.9608037,-0.0545,0.0544,-0.0301,0.0159, 
18.50003,-1.0827,0.5884,0.141,-2.109963,0.8024,-1.0905,0.149,-0.9906139,-0.0547,0.0547,-0.0301,0.0159, 
18.60003,-1.0926,0.5892,0.147,-2.110382,0.7857,-1.0834,0.150,-1.021681,-0.0549,0.0547,-0.0301,0.0159, 
18.70004,-1.0916,0.5882,0.149,-2.109736,0.7800,-1.0771,0.150,-1.050095,-0.0548,0.0549,-0.0301,0.0159, 
18.80004,-1.0856,0.5873,0.149,-2.109911,0.7874,-1.0689,0.149,-1.080464,-0.0548,0.0550,-0.0301,0.0160, 
18.90004,-1.0834,0.5903,0.150,-2.110138,0.7868,-1.0542,0.150,-1.110448,-0.0550,0.0547,-0.0303,0.0158, 
19.00004,-1.0943,0.5950,0.150,-2.110243,0.7668,-1.0418,0.149,-1.140381,-0.0549,0.0549,-0.0302,0.0159, 
19.10004,-1.0886,0.5899,0.149,-2.109806,0.7663,-1.0389,0.149,-1.169179,-0.0550,0.0547,-0.0303,0.0157, 
19.20004,-1.0802,0.5915,0.150,-2.109876,0.7768,-1.0273,0.149,-1.199303,-0.0550,0.0547,-0.0303,0.0157, 
19.30004,-1.0805,0.5871,0.149,-2.109667,0.7726,-1.0219,0.149,-1.229305,-0.0550,0.0545,-0.0304,0.0157, 
19.40004,-1.0790,0.5864,0.150,-2.109841,0.7722,-1.0165,0.149,-1.259796,-0.0550,0.0546,-0.0304,0.0157, 
19.50004,-1.0851,0.5902,0.150,-2.110016,0.7642,-1.0033,0.149,-1.289798,-0.0550,0.0546,-0.0304,0.0157, 
19.60004,-1.0923,0.5931,0.150,-2.110173,0.7519,-0.9913,0.150,-1.319835,-0.0550,0.0545,-0.0305,0.0156, 
19.70004,-1.0917,0.5886,0.149,-2.109824,0.7494,-0.9883,0.149,-1.349192,-0.0550,0.0546,-0.0306,0.0155, 
19.80004,-1.0890,0.5882,0.150,-2.110103,0.7497,-0.9814,0.150,-1.380433,-0.0550,0.0547,-0.0303,0.0158, 
19.90004,-1.0812,0.5913,0.150,-2.110086,0.7574,-0.9688,0.149,-1.410331,-0.0550,0.0548,-0.0303,0.0158, 
20.00004,-1.0857,0.5929,0.150,-2.094011,0.7428,-0.9640,0.149,-1.437715,-0.0550,0.0549,-0.0304,0.0157, 
20.10004,-1.0750,0.5938,0.149,-2.069594,0.7502,-0.9608,0.148,-1.451136,-0.0550,0.0549,-0.0304,0.0157, 
20.20004,-1.0627,0.6000,0.149,-2.041372,0.7610,-0.9535,0.148,-1.45817,-0.0549,0.0550,-0.0304,0.0157, 
20.30004,-1.0608,0.6044,0.149,-2.011265,0.7573,-0.9511,0.148,-1.461678,-0.0549,0.0550,-0.0304,0.0157, 
20.40004,-1.0570,0.6080,0.149,-1.980076,0.7578,-0.9534,0.148,-1.464017,-0.0546,0.0550,-0.0301,0.0160, 
20.50004,-1.0327,0.6083,0.149,-1.948189,0.7835,-0.9535,0.148,-1.465012,-0.0547,0.0550,-0.0301,0.0160, 
20.60004,-1.0174,0.6181,0.149,-1.907139,0.7910,-0.9436,0.148,-1.465029,-0.0550,0.0549,-0.0303,0.0158, 
20.70004,-1.0132,0.6250,0.149,-1.850799,0.7775,-0.9455,0.148,-1.465117,-0.0550,0.0549,-0.0304,0.0157, 
20.80004,-0.9942,0.6314,0.149,-1.786746,0.7825,-0.9480,0.148,-1.465343,-0.0549,0.0550,-0.0304,0.0157, 
20.90004,-0.9783,0.6451,0.150,-1.712657,0.7828,-0.9417,0.148,-1.465186,-0.0549,0.0550,-0.0304,0.0157, 
21.00004,-0.9690,0.6600,0.150,-1.628026,0.7659,-0.9361,0.149,-1.465134,-0.0550,0.0548,-0.0305,0.0155, 
21.10004,-0.9503,0.6686,0.150,-1.534808,0.7613,-0.9421,0.149,-1.465029,-0.0550,0.0549,-0.0306,0.0155, 
21.20004,-0.9119,0.6763,0.150,-1.43103,0.7833,-0.9475,0.148,-1.465291,-0.0549,0.0550,-0.0304,0.0157, 
21.30005,-0.8991,0.6906,0.150,-1.318526,0.7750,-0.9449,0.148,-1.464855,-0.0549,0.0550,-0.0306,0.0155, 
21.40005,-0.8749,0.7061,0.150,-1.197453,0.7707,-0.9438,0.148,-1.464925,-0.0550,0.0549,-0.0305,0.0156, 
21.50005,-0.8588,0.7186,0.150,-1.072819,0.7592,-0.9470,0.148,-1.464488,-0.0550,0.0549,-0.0307,0.0154, 
21.60005,-0.8233,0.7351,0.150,-0.9481152,0.7740,-0.9429,0.148,-1.464436,-0.0550,0.0550,-0.0307,0.0154, 
21.70005,-0.7988,0.7499,0.150,-0.8294678,0.7793,-0.9396,0.135,-1.464087,-0.0548,0.0550,-0.0307,0.0153, 
21.80005,-0.7818,0.7582,0.149,-0.7167892,0.7782,-0.9434,0.116,-1.464087,-0.0548,0.0550,-0.0308,0.0153, 
21.90005,-0.7646,0.7707,0.149,-0.6134483,0.7822,-0.9388,0.093,-1.463825,-0.0548,0.0550,-0.0308,0.0153, 
22.00005,-0.7536,0.7803,0.149,-0.5156749,0.7805,-0.9366,0.069,-1.463633,-0.0549,0.0550,-0.0308,0.0152, 
22.10005,-0.7582,0.7813,0.150,-0.4322483,0.7679,-0.9423,0.045,-1.463389,-0.0550,0.0550,-0.0310,0.0150, 
22.20005,-0.7331,0.7831,0.150,-0.3557504,0.7920,-0.9439,0.031,-1.463668,-0.0549,0.0550,-0.0308,0.0152, 
22.30005,-0.7240,0.7925,0.149,-0.2831273,0.7989,-0.9398,0.024,-1.463581,-0.0546,0.0550,-0.0307,0.0153, 
22.40005,-0.7333,0.7951,0.149,-0.2309943,0.7885,-0.9397,0.021,-1.463843,-0.0548,0.0550,-0.0307,0.0153, 
22.50005,-0.7447,0.7922,0.149,-0.1884607,0.7774,-0.9429,0.019,-1.463389,-0.0549,0.0550,-0.0309,0.0151, 
22.60005,-0.7379,0.7949,0.150,-0.1508314,0.7881,-0.9383,0.018,-1.463179,-0.0550,0.0550,-0.0309,0.0150, 
22.70005,-0.7412,0.7947,0.149,-0.1157502,0.7879,-0.9407,0.018,-1.463441,-0.0550,0.0550,-0.0308,0.0151, 
22.80005,-0.7411,0.7970,0.150,-0.08185595,0.7894,-0.9371,0.017,-1.463162,-0.0550,0.0550,-0.0309,0.0150, 
22.90005,-0.7535,0.7990,0.150,-0.04897394,0.7741,-0.9371,0.017,-1.463266,-0.0550,0.0547,-0.0310,0.0149, 
23.00005,-0.7582,0.7957,0.149,-0.02445206,0.7729,-0.9440,0.017,-1.463633,-0.0548,0.0550,-0.0308,0.0152, 
23.10005,-0.7446,0.7900,0.149,-0.01197296,0.7945,-0.9458,0.017,-1.463598,-0.0549,0.0550,-0.0307,0.0152, 
23.20005,-0.7442,0.7918,0.149,-0.006038839,0.8013,-0.9389,0.017,-1.463144,-0.0550,0.0550,-0.0309,0.0151, 
23.30005,-0.7595,0.7890,0.149,-0.00312414,0.7893,-0.9406,0.017,-1.463022,-0.0550,0.0550,-0.0309,0.0150, 
23.40005,-0.7642,0.7842,0.149,-0.001518436,0.7897,-0.9442,0.017,-1.463302,-0.0550,0.0550,-0.0309,0.0151, 
23.50005,-0.7637,0.7838,0.149,-0.0007504916,0.7958,-0.9429,0.017,-1.463616,-0.0550,0.0549,-0.0308,0.0152, 
23.60005,-0.7682,0.7842,0.149,-0.0004014257,0.7951,-0.9421,0.018,-1.463808,-0.0550,0.0549,-0.0307,0.0153, 
23.70005,-0.7721,0.7830,0.149,-0.0002792527,0.7905,-0.9422,0.017,-1.463336,-0.0550,0.0549,-0.0309,0.0151, 
23.80005,-0.7659,0.7837,0.149,-0.000122173,0.7994,-0.9386,0.017,-1.46304,-0.0550,0.0550,-0.0355,0.0220, 
23.90005,-0.7668,0.7849,0.149,-6.981317E-05,0.8001,-0.9367,0.017,-1.462987,-0.0550,0.0550,-0.0422,0.0325, 
24.00006,-0.7753,0.7864,0.149,-0.0001919862,0.7908,-0.9348,0.017,-1.462848,-0.0550,0.0550,-0.0491,0.0432, 
24.10006,-0.7812,0.7823,0.149,-0.0002617994,0.7846,-0.9401,0.017,-1.463127,-0.0550,0.0548,-0.0525,0.0487, 
24.20006,-0.7678,0.7780,0.149,8.726646E-05,0.8024,-0.9439,0.017,-1.463563,-0.0550,0.0550,-0.0541,0.0515, 
24.30006,-0.7718,0.7800,0.149,5.235988E-05,0.8005,-0.9399,0.017,-1.463197,-0.0550,0.0550,-0.0550,0.0527, 
24.40006,-0.7823,0.7788,0.149,-3.490658E-05,0.7894,-0.9436,0.017,-1.463546,-0.0550,0.0550,-0.0550,0.0536, 
24.50006,-0.7803,0.7757,0.149,0.000122173,0.7917,-0.9462,0.017,-1.463371,-0.0549,0.0550,-0.0550,0.0539, 
24.60006,-0.7737,0.7737,0.149,0.0002792527,0.8004,-0.9482,0.017,-1.463581,-0.0549,0.0550,-0.0550,0.0541, 
24.70006,-0.7851,0.7829,0.150,-0.01232202,0.7968,-0.9411,0.018,-1.46283,-0.0550,0.0547,-0.0550,0.0538, 
24.80006,-0.8057,0.7918,0.124,-0.03302163,0.7784,-0.9312,0.000,-1.462184,-0.0550,0.0527,-0.0550,0.0533, 
24.90006,-0.8089,0.7959,0.142,-0.01692969,0.7782,-0.9443,0.014,-1.467979,-0.0550,0.0537,-0.0537,0.0550, 
25.00006,-0.8008,0.7913,0.146,-0.008691739,0.7741,-0.9391,0.016,-1.465658,-0.0550,0.0541,-0.0549,0.0545, 
25.10006,-0.7934,0.7826,0.145,-0.004276057,0.7754,-0.9424,0.014,-1.464,-0.0550,0.0543,-0.0550,0.0540, 
25.20006,-0.7900,0.7897,0.148,-0.01364847,0.7908,-0.9428,0.016,-1.46393,-0.0550,0.0547,-0.0550,0.0542, 
25.30006,-0.7999,0.8015,0.148,-0.03001966,0.7941,-0.9432,0.016,-1.463546,-0.0549,0.0549,-0.0550,0.0542, 
25.40006,-0.8076,0.8203,0.149,-0.04995132,0.7998,-0.9393,0.017,-1.463127,-0.0549,0.0549,-0.0550,0.0541, 
25.50006,-0.8231,0.8362,0.149,-0.07152359,0.7966,-0.9435,0.017,-1.463336,-0.0549,0.0550,-0.0550,0.0542, 
25.60006,-0.8369,0.8596,0.149,-0.0993965,0.7992,-0.9431,0.017,-1.463266,-0.0548,0.0550,-0.0550,0.0543, 
25.70006,-0.8593,0.9004,0.149,-0.1417905,0.8038,-0.9378,0.030,-1.463371,-0.0547,0.0550,-0.0550,0.0544, 
25.80006,-0.8991,0.9429,0.150,-0.1941155,0.7944,-0.9437,0.051,-1.463232,-0.0542,0.0550,-0.0550,0.0545, 
25.90006,-0.9255,0.9932,0.150,-0.257663,0.8008,-0.9450,0.073,-1.463685,-0.0549,0.0546,-0.0550,0.0542, 
26.00006,-0.9419,1.0636,0.149,-0.3316824,0.8222,-0.9361,0.096,-1.463511,-0.0549,0.0548,-0.0550,0.0542, 
26.10006,-0.9929,1.1331,0.149,-0.411601,0.8074,-0.9416,0.120,-1.463825,-0.0547,0.0550,-0.0550,0.0545, 
26.20006,-1.0177,1.2047,0.148,-0.4917465,0.8174,-0.9463,0.133,-1.464226,-0.0544,0.0550,-0.0549,0.0548, 
26.30006,-1.0430,1.2810,0.148,-0.5683315,0.8183,-0.9412,0.140,-1.46372,-0.0540,0.0550,-0.0549,0.0548, 
26.40006,-1.0634,1.3456,0.147,-0.6357886,0.8150,-0.9481,0.143,-1.464925,-0.0539,0.0550,-0.0544,0.0550, 
26.50006,-1.0667,1.4081,0.147,-0.6975034,0.8205,-0.9475,0.145,-1.465099,-0.0541,0.0550,-0.0546,0.0550, 
26.60007,-1.0542,1.4601,0.149,-0.7411366,0.8251,-0.9379,0.147,-1.464942,-0.0548,0.0547,-0.0550,0.0547, 
26.70007,-1.0630,1.4984,0.150,-0.7750134,0.7973,-0.9369,0.148,-1.465117,-0.0550,0.0541,-0.0550,0.0543, 
26.80007,-1.0558,1.5325,0.149,-0.8027816,0.7923,-0.9361,0.148,-1.464279,-0.0550,0.0545,-0.0550,0.0542, 
26.90007,-1.0530,1.5591,0.148,-0.8278446,0.7924,-0.9460,0.147,-1.464663,-0.0545,0.0550,-0.0548,0.0547, 
27.00007,-1.0409,1.5900,0.148,-0.8494692,0.7992,-0.9410,0.147,-1.464872,-0.0542,0.0550,-0.0547,0.0550, 
27.10007,-1.0332,1.6017,0.149,-0.8612676,0.7875,-0.9422,0.148,-1.464523,-0.0547,0.0548,-0.0550,0.0546, 
27.20007,-1.0184,1.6158,0.149,-0.8665909,0.7897,-0.9402,0.148,-1.465047,-0.0546,0.0550,-0.0549,0.0548, 
27.30007,-1.0060,1.6202,0.148,-0.86879,0.7920,-0.9463,0.147,-1.46489,-0.0544,0.0550,-0.0549,0.0549, 
27.40007,-0.9917,1.6305,0.149,-0.8699943,0.7964,-0.9399,0.147,-1.464837,-0.0542,0.0550,-0.0548,0.0550, 
27.50007,-0.9887,1.6322,0.148,-0.8708669,0.7944,-0.9493,0.147,-1.466251,-0.0538,0.0550,-0.0542,0.0550, 
27.60007,-0.9848,1.6299,0.148,-0.8711461,0.7932,-0.9524,0.147,-1.465605,-0.0541,0.0550,-0.0546,0.0549, 
27.70007,-0.9727,1.6367,0.149,-0.8714952,0.7978,-0.9427,0.147,-1.465221,-0.0544,0.0550,-0.0548,0.0548, 
27.80007,-0.9746,1.6350,0.149,-0.8718967,0.7906,-0.9415,0.148,-1.449793,-0.0547,0.0549,-0.0550,0.0546, 
27.90007,-0.9694,1.6369,0.149,-0.8718618,0.7961,-0.9373,0.148,-1.427295,-0.0547,0.0550,-0.0550,0.0546, 
28.00007,-0.9688,1.6368,0.149,-0.8718443,0.8012,-0.9302,0.148,-1.400836,-0.0548,0.0549,-0.0550,0.0545, 
28.10007,-0.9719,1.6367,0.149,-0.8720363,0.7968,-0.9299,0.148,-1.373068,-0.0549,0.0549,-0.0550,0.0546, 
28.20007,-0.9705,1.6345,0.149,-0.8719665,0.8012,-0.9286,0.148,-1.344043,-0.0549,0.0549,-0.0550,0.0545, 
28.30007,-0.9635,1.6371,0.149,-0.8721759,0.8119,-0.9224,0.148,-1.315088,-0.0550,0.0548,-0.0550,0.0547, 
28.40007,-0.9661,1.6368,0.149,-0.8723505,0.8105,-0.9204,0.148,-1.285662,-0.0550,0.0548,-0.0550,0.0547, 
28.50007,-0.9639,1.6391,0.148,-0.8727519,0.8100,-0.9093,0.147,-1.255555,-0.0550,0.0545,-0.0550,0.0545, 
28.60007,-0.9641,1.6401,0.149,-0.8725424,0.8099,-0.9064,0.148,-1.225623,-0.0550,0.0546,-0.0550,0.0547, 
28.70007,-0.9657,1.6385,0.138,-0.8722632,0.8038,-0.9050,0.148,-1.195166,-0.0550,0.0548,-0.0550,0.0546, 
28.80007,-0.9518,1.6378,0.122,-0.8720189,0.8233,-0.9041,0.148,-1.165321,-0.0549,0.0549,-0.0550,0.0547, 
28.90007,-0.9592,1.6376,0.102,-0.8719316,0.8184,-0.8966,0.148,-1.134953,-0.0549,0.0549,-0.0550,0.0546, 
29.00007,-0.9665,1.6391,0.082,-0.8720537,0.8051,-0.8931,0.148,-1.105038,-0.0549,0.0549,-0.0550,0.0546, 
29.10007,-0.9667,1.6381,0.066,-0.8720014,0.8006,-0.8921,0.148,-1.074878,-0.0549,0.0549,-0.0550,0.0546, 
29.20008,-0.9550,1.6426,0.060,-0.8717745,0.8199,-0.8870,0.150,-1.046115,-0.0547,0.0550,-0.0548,0.0550, 
29.30008,-0.9568,1.6435,0.055,-0.8720014,0.8157,-0.8780,0.149,-1.015659,-0.0548,0.0550,-0.0549,0.0549, 
29.40008,-0.9594,1.6425,0.052,-0.8720189,0.8126,-0.8774,0.149,-0.9856049,-0.0548,0.0550,-0.0550,0.0548, 
29.50008,-0.9621,1.6401,0.051,-0.8720537,0.8054,-0.8769,0.148,-0.9552013,-0.0548,0.0550,-0.0550,0.0548, 
29.60008,-0.9497,1.6392,0.050,-0.8718268,0.8266,-0.8769,0.148,-0.9254259,-0.0547,0.0550,-0.0550,0.0549, 
29.70008,-0.9458,1.6426,0.050,-0.8717047,0.8309,-0.8670,0.148,-0.8954412,-0.0548,0.0550,-0.0549,0.0549, 
29.80008,-0.9540,1.6441,0.050,-0.8719141,0.8137,-0.8588,0.148,-0.8652295,-0.0549,0.0550,-0.0550,0.0548, 
29.90008,-0.9588,1.6414,0.050,-0.8719316,0.8053,-0.8609,0.148,-0.8350004,-0.0549,0.0550,-0.0550,0.0548, 
30.00008,-0.9513,1.6431,0.050,-0.871949,0.8182,-0.8553,0.148,-0.8053123,-0.0550,0.0550,-0.0550,0.0549, 
30.10008,-0.9528,1.6428,0.050,-0.8720189,0.8149,-0.8487,0.147,-0.7749611,-0.0549,0.0550,-0.0550,0.0548, 
30.20008,-0.9547,1.6431,0.050,-0.8720014,0.8102,-0.8465,0.148,-0.7449938,-0.0549,0.0550,-0.0550,0.0548, 
30.30008,-0.9533,1.6400,0.049,-0.8719316,0.8150,-0.8500,0.148,-0.7150614,-0.0549,0.0550,-0.0550,0.0548, 
30.40008,-0.9556,1.6422,0.050,-0.8719316,0.8161,-0.8429,0.148,-0.685286,-0.0549,0.0550,-0.0550,0.0549, 
30.50008,-0.9631,1.6422,0.050,-0.8720189,0.8008,-0.8361,0.147,-0.654865,-0.0549,0.0550,-0.0550,0.0549, 
30.60008,-0.9653,1.6394,0.049,-0.8719665,0.7963,-0.8395,0.148,-0.6247581,-0.0549,0.0550,-0.0550,0.0549, 
30.70008,-0.9509,1.6383,0.049,-0.8717221,0.8215,-0.8416,0.148,-0.5951747,-0.0549,0.0550,-0.0550,0.0550, 
30.80008,-0.9603,1.6371,0.049,-0.8717396,0.8135,-0.8356,0.148,-0.5649107,-0.0505,0.0480,-0.0550,0.0550, 
30.90008,-0.9642,1.6369,0.049,-0.8717745,0.8117,-0.8294,0.148,-0.5347689,-0.0438,0.0375,-0.0550,0.0550, 
31.00008,-0.9726,1.6435,0.046,-0.8705004,0.8075,-0.8359,0.145,-0.5075068,-0.0359,0.0278,-0.0548,0.0550, 
31.10008,-0.9715,1.6391,0.048,-0.8711985,0.7970,-0.8306,0.147,-0.4757768,-0.0331,0.0219,-0.0548,0.0550, 
31.20008,-0.9619,1.6396,0.049,-0.8713033,0.8091,-0.8252,0.148,-0.4453033,-0.0315,0.0190,-0.0548,0.0550, 
31.30008,-0.9597,1.6396,0.049,-0.8718793,0.8107,-0.8158,0.148,-0.4151964,-0.0309,0.0173,-0.0549,0.0550, 
31.40008,-0.9593,1.6412,0.049,-0.8720363,0.8120,-0.8090,0.148,-0.3853861,-0.0306,0.0166,-0.0549,0.0549, 
31.50008,-0.9629,1.6439,0.053,-0.8709368,0.8067,-0.8066,0.150,-0.3551396,-0.0299,0.0167,-0.0548,0.0550, 
31.60008,-0.9635,1.6394,0.051,-0.8714429,0.8054,-0.8099,0.149,-0.3250676,-0.0300,0.0163,-0.0549,0.0550, 
31.70008,-0.9625,1.6408,0.050,-0.8726472,0.8053,-0.7983,0.148,-0.2955191,-0.0306,0.0156,-0.0550,0.0548, 
31.80009,-0.9639,1.6414,0.050,-0.8723679,0.8007,-0.7945,0.148,-0.2653075,-0.0303,0.0158,-0.0549,0.0550, 
31.90009,-0.9667,1.6386,0.049,-0.8721585,0.7955,-0.7973,0.148,-0.2350609,-0.0302,0.0159,-0.0548,0.0550, 
32.00008,-0.9534,1.6394,0.051,-0.8718094,0.8162,-0.7941,0.150,-0.2048842,-0.0301,0.0159,-0.0548,0.0550, 
32.10008,-0.9564,1.6418,0.051,-0.8729613,0.8138,-0.7870,0.150,-0.1770287,-0.0302,0.0158,-0.0550,0.0546, 
32.20008,-0.9474,1.6424,0.050,-0.8724726,0.8237,-0.7795,0.148,-0.1460317,-0.0301,0.0160,-0.0549,0.0549, 
32.30008,-0.9545,1.6413,0.050,-0.8721759,0.8131,-0.7822,0.148,-0.1157502,-0.0300,0.0161,-0.0549,0.0550, 
32.40008,-0.9587,1.6378,0.050,-0.8720189,0.8111,-0.7843,0.148,-0.08532915,-0.0300,0.0160,-0.0548,0.0550, 
32.50008,-0.9551,1.6397,0.049,-0.8720887,0.8131,-0.7751,0.148,-0.05516986,-0.0301,0.0160,-0.0548,0.0550, 
32.60007,-0.9537,1.6431,0.049,-0.8726472,0.8111,-0.7631,0.147,-0.0272795,-0.0304,0.0156,-0.0548,0.0550, 
32.70007,-0.9608,1.6445,0.061,-0.8701164,0.8099,-0.7769,0.148,-0.01315978,-0.0290,0.0171,-0.0549,0.0550, 
32.80007,-0.9622,1.6433,0.077,-0.8709018,0.7990,-0.7737,0.148,-0.005829399,-0.0294,0.0166,-0.0547,0.0550, 
32.90007,-0.9615,1.6407,0.096,-0.8716872,0.7905,-0.7761,0.147,-0.002216568,-0.0299,0.0161,-0.0546,0.0550, 
33.00007,-0.9524,1.6434,0.118,-0.871792,0.8024,-0.7747,0.149,-0.001029744,-0.0297,0.0162,-0.0548,0.0550, 
33.10007,-0.9555,1.6430,0.136,-0.8711637,0.8000,-0.7791,0.150,0,-0.0294,0.0165,-0.0548,0.0550, 
33.20007,-0.9544,1.6412,0.143,-0.8714778,0.7990,-0.7811,0.149,0.0006283185,-0.0296,0.0163,-0.0547,0.0550, 
33.30006,-0.9564,1.6410,0.146,-0.8720887,0.7947,-0.7755,0.148,0.001029744,-0.0300,0.0159,-0.0546,0.0550, 
33.40006,-0.9698,1.6444,0.147,-0.8720537,0.7678,-0.7678,0.147,0.00153589,-0.0298,0.0160,-0.0544,0.0550, 
33.50006,-0.9596,1.6414,0.146,-0.8727694,0.7749,-0.7748,0.146,0.00122173,-0.0304,0.0155,-0.0545,0.0550, 
33.60006,-0.9549,1.6306,0.131,-0.8749161,0.7713,-0.7641,0.129,0.004694935,-0.0320,0.0139,-0.0534,0.0550, 
33.70006,-0.9541,1.6336,0.140,-0.8733453,0.7856,-0.7751,0.138,0.003106686,-0.0309,0.0150,-0.0540,0.0550, 
33.80006,-0.9548,1.6398,0.145,-0.8723679,0.7920,-0.7741,0.143,0.002164208,-0.0301,0.0157,-0.0543,0.0550, 
33.90005,-0.9743,1.6473,0.150,-0.8704131,0.8060,-0.8064,0.150,0.03761185,-0.0285,0.0173,-0.0550,0.0542, 
34.00005,-0.9771,1.6484,0.150,-0.8696626,0.8239,-0.8275,0.150,0.06948156,-0.0281,0.0178,-0.0550,0.0540, 
34.10005,-0.9800,1.6491,0.150,-0.8696801,0.8360,-0.8452,0.150,0.09777335,-0.0279,0.0179,-0.0550,0.0537, 
34.20005,-0.9824,1.6486,0.150,-0.8704306,0.8458,-0.8633,0.150,0.1258557,-0.0282,0.0177,-0.0550,0.0534, 
34.30005,-0.9820,1.6482,0.150,-0.870483,0.8569,-0.8801,0.150,0.1555612,-0.0282,0.0176,-0.0550,0.0534, 
34.40005,-0.9791,1.6477,0.150,-0.870483,0.8704,-0.8988,0.150,0.1851445,-0.0282,0.0176,-0.0550,0.0533, 
34.50005,-0.9767,1.6478,0.150,-0.8707796,0.8837,-0.9177,0.150,0.2142043,-0.0283,0.0176,-0.0550,0.0530, 
34.60004,-0.9710,1.6396,0.150,-0.8712859,0.8907,-0.9327,0.149,0.246999,-0.0291,0.0167,-0.0548,0.0542, 
34.70004,-0.9614,1.6405,0.150,-0.8716174,0.9041,-0.9415,0.150,0.2783276,-0.0296,0.0163,-0.0547,0.0547, 
34.80004,-0.9538,1.6272,0.150,-0.8695754,0.9102,-0.9589,0.150,0.3083997,-0.0296,0.0162,-0.0550,0.0547, 
34.90004,-0.9383,1.6035,0.150,-0.8664338,0.9225,-0.9796,0.150,0.3391698,-0.0298,0.0161,-0.0547,0.0550, 
35.00004,-0.9219,1.5817,0.149,-0.8635016,0.9317,-0.9901,0.148,0.3693466,-0.0301,0.0157,-0.0546,0.0550, 
35.10004,-0.9117,1.5569,0.150,-0.8591383,0.9395,-1.0101,0.150,0.399471,-0.0299,0.0159,-0.0547,0.0550, 
35.20004,-0.9093,1.5274,0.150,-0.8550543,0.9364,-1.0312,0.149,0.4295604,-0.0298,0.0160,-0.0546,0.0550, 
35.30003,-0.8856,1.4950,0.150,-0.8507258,0.9618,-1.0550,0.149,0.4590216,-0.0297,0.0161,-0.0550,0.0548, 
35.40003,-0.8647,1.4487,0.149,-0.8442332,0.9635,-1.0629,0.148,0.4894776,-0.0304,0.0155,-0.0546,0.0550, 
35.50003,-0.8457,1.3918,0.150,-0.8350703,0.9612,-1.0849,0.150,0.5201954,-0.0301,0.0158,-0.0543,0.0550, 
35.60003,-0.8123,1.3258,0.150,-0.8242667,0.9759,-1.1021,0.150,0.5502849,-0.0297,0.0162,-0.0544,0.0550, 
35.70003,-0.7791,1.2499,0.150,-0.8130442,0.9797,-1.1165,0.150,0.5805489,-0.0298,0.0161,-0.0542,0.0550, 
35.80003,-0.7451,1.1616,0.150,-0.8001288,0.9832,-1.1343,0.150,0.6112143,-0.0298,0.0161,-0.0539,0.0550, 
35.90002,-0.6980,1.0619,0.150,-0.7857472,0.9963,-1.1561,0.150,0.6426302,-0.0298,0.0162,-0.0532,0.0550, 
36.00002,-0.6381,0.9562,0.150,-0.7712959,1.0214,-1.1679,0.150,0.6726325,-0.0308,0.0151,-0.0530,0.0550, 
36.10002,-0.5901,0.8474,0.150,-0.7550818,1.0356,-1.1864,0.149,0.7019889,-0.0308,0.0152,-0.0533,0.0550, 
36.20002,-0.5564,0.7385,0.150,-0.7386233,1.0340,-1.2030,0.149,0.7319911,-0.0304,0.0155,-0.0534,0.0550, 
36.30002,-0.5456,0.6213,0.150,-0.7226012,1.0175,-1.2315,0.149,0.7620631,-0.0302,0.0158,-0.0535,0.0550, 
36.40002,-0.4983,0.5214,0.150,-0.7079056,1.0476,-1.2493,0.149,0.790861,-0.0300,0.0159,-0.0541,0.0550, 
36.50002,-0.4698,0.4271,0.150,-0.6940302,1.0565,-1.2642,0.148,0.8214043,-0.0300,0.0160,-0.0540,0.0550, 
36.60001,-0.4464,0.3367,0.150,-0.6817954,1.0672,-1.2853,0.148,0.8513018,-0.0300,0.0160,-0.0541,0.0550, 
36.70001,-0.4306,0.2568,0.150,-0.6705555,1.0767,-1.3061,0.148,0.881304,-0.0297,0.0163,-0.0543,0.0550, 
36.80001,-0.4142,0.1875,0.149,-0.6614274,1.0876,-1.3190,0.147,0.9109397,-0.0310,0.0150,-0.0542,0.0550, 
36.90001,-0.4151,0.1304,0.150,-0.6542541,1.0940,-1.3432,0.148,0.9411165,-0.0304,0.0156,-0.0544,0.0550, 
37.00001,-0.4155,0.0812,0.150,-0.6482851,1.1038,-1.3632,0.149,0.9720437,-0.0302,0.0159,-0.0540,0.0550, 
37.10001,-0.4169,0.0486,0.149,-0.6438868,1.1135,-1.3747,0.148,1.001383,-0.0310,0.0150,-0.0540,0.0550, 
37.2,-0.4201,0.0090,0.150,-0.6391395,1.1181,-1.3966,0.149,1.031926,-0.0306,0.0154,-0.0539,0.0550, 
37.3,-0.4158,0.03 ,0.150,-0.6345843,1.1302,-1.4159,0.150,1.06102,-0.0303,0.0158,-0.0539,0.0550, 
37.4,-0.4141,0.05 ,0.149,-0.6313379,1.1434,-1.4328,0.148,1.087689,-0.0305,0.0156,-0.0542,0.0550, 
